# Flight Simulation Results - CJ1 Tamarack
# Route: KSZT to KSAN
# Initial Fuel: 2993 lb
# Payload: 728 lb
# Cruise Altitude: 31000 ft
# Winds/Temps Source: No Wind
# Generated: 2025-11-25 20:45:23
# Original Data Points: 1023
# Sampled Data Points (5-sec intervals): 1023
# Time Range: 0 - 8946 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),Segment,Segment Title
0,2131,0.0,1,1,0,3695,159,10600,2893,0,0.001,0.0,0,Takeoff Roll
5,2131,0.0,31,31,0,3577,179,10596,2889,2564,0.047,0.0,0,Takeoff Roll
10,2131,0.1,61,60,0,3462,238,10593,2886,2533,0.093,0.0,0,Takeoff Roll
15,2131,0.2,89,88,0,3356,329,10589,2882,2453,0.135,0.0,0,Takeoff Roll
20,2235,0.3,111,109,1600,3269,740,10586,2879,2572,0.168,24.6,2,35 ft to 400 ft
25,2369,0.5,111,109,1598,3259,739,10583,2876,2349,0.168,24.5,2,35 ft to 400 ft
30,2502,0.7,111,109,1596,3248,739,10579,2872,2342,0.169,24.4,2,35 ft to 400 ft
35,2638,0.8,111,109,1659,3238,638,10576,2869,2334,0.169,25.4,3,400 ft to 1500 ft
40,2776,1.0,112,109,1657,3227,638,10573,2866,2327,0.17,25.3,3,400 ft to 1500 ft
45,2914,1.1,112,109,1655,3216,638,10570,2863,2319,0.17,25.2,3,400 ft to 1500 ft
50,3052,1.3,112,109,1652,3205,638,10566,2859,2311,0.171,25.1,3,400 ft to 1500 ft
55,3189,1.4,112,109,1650,3195,637,10563,2856,2303,0.171,25.0,3,400 ft to 1500 ft
60,3327,1.6,113,109,1648,3184,637,10560,2853,2296,0.172,24.9,3,400 ft to 1500 ft
65,3464,1.7,113,109,1645,3173,637,10557,2850,2288,0.172,24.7,3,400 ft to 1500 ft
70,3601,1.9,113,109,1643,3163,637,10554,2847,2280,0.173,24.6,3,400 ft to 1500 ft
75,3744,2.1,127,122,1818,3121,627,10551,2844,2266,0.194,24.3,4,Climb (IAS)
80,3907,2.3,149,143,2033,3035,657,10548,2841,2210,0.228,23.1,4,Climb (IAS)
85,4083,2.5,170,162,2162,2955,732,10545,2838,2150,0.259,21.6,4,Climb (IAS)
90,4267,2.7,189,180,2218,2882,832,10542,2835,2096,0.289,19.8,4,Climb (IAS)
95,4448,3.0,190,180,2177,2857,855,10539,2832,2061,0.291,19.3,4,Climb (IAS)
100,4629,3.3,190,180,2170,2844,855,10536,2829,2051,0.292,19.2,4,Climb (IAS)
105,4810,3.5,191,180,2164,2831,855,10533,2826,2042,0.293,19.1,4,Climb (IAS)
110,4990,3.8,192,180,2157,2818,855,10530,2823,2033,0.294,19.0,4,Climb (IAS)
115,5169,4.1,192,180,2151,2805,855,10527,2820,2024,0.295,18.9,4,Climb (IAS)
120,5348,4.3,193,180,2144,2792,854,10525,2818,2014,0.297,18.7,4,Climb (IAS)
125,5526,4.6,194,180,2137,2780,854,10522,2815,2005,0.298,18.6,4,Climb (IAS)
130,5704,4.9,194,180,2131,2767,854,10519,2812,1996,0.299,18.5,4,Climb (IAS)
135,5881,5.1,195,180,2124,2754,854,10516,2809,1987,0.3,18.4,4,Climb (IAS)
140,6058,5.4,195,180,2117,2741,854,10514,2807,1977,0.301,18.2,4,Climb (IAS)
145,6234,5.7,196,180,2110,2729,854,10511,2804,1968,0.303,18.1,4,Climb (IAS)
150,6410,6.0,197,180,2103,2716,853,10508,2801,1959,0.304,18.0,4,Climb (IAS)
155,6584,6.2,197,180,2096,2703,853,10505,2798,1950,0.305,17.9,4,Climb (IAS)
160,6759,6.5,198,180,2089,2691,853,10503,2796,1941,0.306,17.8,4,Climb (IAS)
165,6933,6.8,199,180,2082,2678,853,10500,2793,1932,0.308,17.7,4,Climb (IAS)
170,7106,7.1,199,180,2075,2666,853,10497,2790,1923,0.309,17.5,4,Climb (IAS)
175,7278,7.3,200,180,2068,2653,852,10495,2788,1914,0.31,17.4,4,Climb (IAS)
180,7450,7.6,201,180,2061,2641,852,10492,2785,1905,0.311,17.3,4,Climb (IAS)
185,7622,7.9,201,180,2054,2629,852,10489,2782,1896,0.312,17.2,4,Climb (IAS)
190,7793,8.2,202,180,2047,2616,852,10487,2780,1887,0.314,17.1,4,Climb (IAS)
195,7963,8.5,202,180,2040,2604,852,10484,2777,1878,0.315,17.0,4,Climb (IAS)
200,8133,8.7,203,180,2033,2592,852,10482,2775,1870,0.316,16.8,4,Climb (IAS)
205,8302,9.0,204,180,2025,2580,851,10479,2772,1861,0.317,16.7,4,Climb (IAS)
210,8470,9.3,204,180,2018,2567,851,10476,2769,1852,0.319,16.6,4,Climb (IAS)
215,8638,9.6,205,180,2011,2555,851,10474,2767,1843,0.32,16.5,4,Climb (IAS)
220,8805,9.9,206,180,2003,2543,851,10471,2764,1835,0.321,16.4,4,Climb (IAS)
225,8972,10.2,206,180,1996,2531,851,10469,2762,1826,0.322,16.3,4,Climb (IAS)
230,9137,10.4,207,180,1989,2519,850,10466,2759,1817,0.324,16.2,4,Climb (IAS)
235,9303,10.7,208,180,1981,2508,850,10464,2757,1809,0.325,16.0,4,Climb (IAS)
240,9468,11.0,208,180,1974,2496,850,10461,2754,1800,0.326,15.9,4,Climb (IAS)
245,9632,11.3,209,180,1966,2484,850,10459,2752,1792,0.327,15.8,4,Climb (IAS)
250,9795,11.6,210,180,1959,2472,850,10456,2749,1783,0.329,15.7,4,Climb (IAS)
255,9958,11.9,210,180,1951,2460,850,10454,2747,1775,0.33,15.6,4,Climb (IAS)
260,10120,12.2,211,180,1943,2449,849,10451,2744,1767,0.331,15.5,4,Climb (IAS)
265,10282,12.5,211,180,1936,2437,849,10449,2742,1758,0.332,15.4,4,Climb (IAS)
270,10443,12.8,212,180,1928,2426,849,10446,2739,1750,0.334,15.3,4,Climb (IAS)
275,10603,13.1,213,180,1921,2414,849,10444,2737,1742,0.335,15.2,4,Climb (IAS)
280,10763,13.4,213,180,1913,2403,849,10442,2735,1733,0.336,15.1,4,Climb (IAS)
285,10922,13.7,214,180,1905,2391,848,10439,2732,1725,0.337,14.9,4,Climb (IAS)
290,11080,14.0,215,180,1898,2380,848,10437,2730,1717,0.339,14.8,4,Climb (IAS)
295,11238,14.3,215,180,1890,2369,848,10435,2728,1709,0.34,14.7,4,Climb (IAS)
300,11395,14.6,216,180,1882,2358,848,10432,2725,1701,0.341,14.6,4,Climb (IAS)
305,11551,14.9,217,180,1874,2346,848,10430,2723,1693,0.343,14.5,4,Climb (IAS)
310,11707,15.2,217,180,1866,2335,848,10427,2720,1685,0.344,14.4,4,Climb (IAS)
315,11862,15.5,218,180,1859,2324,847,10425,2718,1677,0.345,14.3,4,Climb (IAS)
320,12017,15.8,219,180,1851,2313,847,10423,2716,1669,0.346,14.2,4,Climb (IAS)
325,12171,16.1,219,180,1843,2302,847,10421,2714,1661,0.348,14.1,4,Climb (IAS)
330,12324,16.4,220,180,1835,2291,847,10418,2711,1653,0.349,14.0,4,Climb (IAS)
335,12476,16.7,221,180,1827,2280,847,10416,2709,1645,0.35,13.9,4,Climb (IAS)
340,12628,17.0,221,180,1819,2270,846,10414,2707,1637,0.351,13.8,4,Climb (IAS)
345,12779,17.3,222,180,1811,2259,846,10411,2704,1630,0.353,13.7,4,Climb (IAS)
350,12930,17.6,222,180,1803,2248,846,10409,2702,1622,0.354,13.6,4,Climb (IAS)
355,13080,17.9,223,180,1796,2238,846,10407,2700,1614,0.355,13.5,4,Climb (IAS)
360,13229,18.2,224,180,1788,2227,846,10405,2698,1607,0.357,13.4,4,Climb (IAS)
365,13378,18.5,224,180,1780,2217,845,10402,2695,1599,0.358,13.3,4,Climb (IAS)
370,13526,18.8,225,180,1772,2206,845,10400,2693,1591,0.359,13.2,4,Climb (IAS)
375,13673,19.2,226,180,1764,2196,845,10398,2691,1584,0.36,13.1,4,Climb (IAS)
380,13819,19.5,226,180,1756,2185,845,10396,2689,1576,0.362,13.0,4,Climb (IAS)
385,13965,19.8,227,180,1748,2175,845,10394,2687,1569,0.363,12.9,4,Climb (IAS)
390,14111,20.1,228,180,1740,2165,845,10391,2684,1562,0.364,12.8,4,Climb (IAS)
395,14255,20.4,228,180,1732,2155,844,10389,2682,1554,0.366,12.7,4,Climb (IAS)
400,14399,20.7,229,180,1724,2144,844,10387,2680,1547,0.367,12.6,4,Climb (IAS)
405,14542,21.1,230,180,1716,2134,844,10385,2678,1540,0.368,12.5,4,Climb (IAS)
410,14685,21.4,230,180,1708,2124,844,10383,2676,1532,0.369,12.4,4,Climb (IAS)
415,14827,21.7,231,180,1700,2114,844,10381,2674,1525,0.371,12.3,4,Climb (IAS)
420,14968,22.0,231,180,1692,2104,843,10379,2672,1518,0.372,12.2,4,Climb (IAS)
425,15109,22.3,232,180,1684,2095,843,10377,2670,1511,0.373,12.1,4,Climb (IAS)
430,15248,22.7,233,180,1676,2085,843,10375,2668,1504,0.374,12.1,4,Climb (IAS)
435,15388,23.0,233,180,1667,2075,843,10372,2665,1497,0.376,12.0,4,Climb (IAS)
440,15526,23.3,234,180,1659,2065,843,10370,2663,1490,0.377,11.9,4,Climb (IAS)
445,15664,23.6,235,180,1651,2056,842,10368,2661,1483,0.378,11.8,4,Climb (IAS)
450,15801,24.0,235,180,1643,2046,842,10366,2659,1476,0.38,11.7,4,Climb (IAS)
