aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,taxi_fuel,reserve_fuel,save_plot,cruise_mode,initial_fuel_lb,takeoff_weight_lb,status,error_message,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts,achieved_alt_ft,altitude_limited,achieved_mach,mach_limited,reserve_fuel_calc_lb
CJ1,Flatwing,0,0,37000,0.0,0,100,600,False,MCT (Max Thrust),3440,10240,ok,,1249,209,2740,37001,381.30700867495403,204.0,37001,False,0.6648443045311113,False,700.0
CJ1,Flatwing,0,0,37000,0.0,300,100,600,False,MCT (Max Thrust),3440,10540,ok,,1235,208,2740,37000,379.6076062972725,203.0,37000,False,0.6618812381142773,False,700.0
CJ1,Flatwing,0,0,37000,0.0,600,100,600,False,MCT (Max Thrust),3200,10600,ok,,1104,187,2500,37005,377.7802298923891,199.0,37005,False,0.658695037054813,False,700.0
CJ1,Flatwing,0,0,37000,0.0,900,100,600,False,MCT (Max Thrust),2900,10600,ok,,943,162,2200,37005,375.84179113148525,198.0,37005,False,0.6553151884274623,False,700.0
CJ1,Flatwing,0,0,37000,0.0,1200,100,600,False,MCT (Max Thrust),2600,10600,ok,,784,136,1900,37005,373.7642869214178,198.0,37005,False,0.651692866229655,False,700.0
CJ1,Flatwing,0,0,37000,0.0,1500,100,600,False,MCT (Max Thrust),2300,10600,ok,,625,111,1600,37005,371.5496573159495,197.0,37005,False,0.647831453125925,False,700.0
CJ1,Flatwing,0,20,37000,0.0,0,100,600,False,MCT (Max Thrust),3440,10240,altitude_limited,,n/p,n/p,n/p,n/p,n/p,198.0,35002,True,0.6634568097850121,False,
CJ1,Flatwing,0,20,37000,0.0,300,100,600,False,MCT (Max Thrust),3440,10540,altitude_limited,,n/p,n/p,n/p,n/p,n/p,197.0,35001,True,0.6602919517104918,False,
CJ1,Flatwing,0,20,37000,0.0,600,100,600,False,MCT (Max Thrust),3200,10600,altitude_limited,,n/p,n/p,n/p,n/p,n/p,196.0,35003,True,0.6569009714670039,False,
CJ1,Flatwing,0,20,37000,0.0,900,100,600,False,MCT (Max Thrust),2900,10600,altitude_limited,,n/p,n/p,n/p,n/p,n/p,195.0,35003,True,0.653271778674639,False,
CJ1,Flatwing,0,20,37000,0.0,1200,100,600,False,MCT (Max Thrust),2600,10600,altitude_limited,,n/p,n/p,n/p,n/p,n/p,194.0,35003,True,0.6493853208931897,False,
CJ1,Flatwing,0,20,37000,0.0,1500,100,600,False,MCT (Max Thrust),2300,10600,altitude_limited,,n/p,n/p,n/p,n/p,n/p,194.0,35003,True,0.6452172298671304,False,
CJ1,Tamarack,0,0,41000,0.0,0,100,600,False,MCT (Max Thrust),3440,10319,ok,,1530,257,2740,41004,381.26667908952044,183.0,41004,False,0.6647739861404979,False,700.0
CJ1,Tamarack,0,0,41000,0.0,364,100,600,False,MCT (Max Thrust),3357,10600,ok,,1449,245,2657,40900,379.4005016042546,180.0,40900,False,0.661520131781422,False,700.0
CJ1,Tamarack,0,0,41000,0.0,728,100,600,False,MCT (Max Thrust),2993,10600,ok,,1205,207,2293,40900,376.83127339293446,179.0,40900,False,0.6570404429625025,False,700.0
CJ1,Tamarack,0,0,41000,0.0,1093,100,600,False,MCT (Max Thrust),2628,10600,ok,,963,168,1928,40900,374.02993902252604,178.0,40900,False,0.6521560554246879,False,700.0
CJ1,Tamarack,0,0,41000,0.0,1457,100,600,False,MCT (Max Thrust),2264,10600,ok,,723,129,1564,40900,370.96650716354844,177.0,40900,False,0.6468146764900652,False,700.0
CJ1,Tamarack,0,0,41000,0.0,1821,100,600,False,MCT (Max Thrust),1900,10600,ok,,485,91,1200,40900,367.6035538157646,176.0,40900,False,0.6409510539265894,False,700.0
CJ1,Tamarack,0,20,41000,0.0,0,100,600,False,MCT (Max Thrust),3440,10319,altitude_limited,,n/p,n/p,n/p,n/p,n/p,183.0,39000,True,0.667821908495766,False,
CJ1,Tamarack,0,20,41000,0.0,364,100,600,False,MCT (Max Thrust),3357,10600,altitude_limited,,n/p,n/p,n/p,n/p,n/p,182.0,39005,True,0.6638825966075125,False,
CJ1,Tamarack,0,20,41000,0.0,728,100,600,False,MCT (Max Thrust),2993,10600,altitude_limited,,n/p,n/p,n/p,n/p,n/p,181.0,39005,True,0.6596411505446407,False,
CJ1,Tamarack,0,20,41000,0.0,1093,100,600,False,MCT (Max Thrust),2628,10600,altitude_limited,,n/p,n/p,n/p,n/p,n/p,181.0,39005,True,0.6550078807053885,False,
CJ1,Tamarack,0,20,41000,0.0,1457,100,600,False,MCT (Max Thrust),2264,10600,altitude_limited,,n/p,n/p,n/p,n/p,n/p,180.0,39005,True,0.6499550577893329,False,
CJ1,Tamarack,0,20,41000,0.0,1821,100,600,False,MCT (Max Thrust),1900,10600,altitude_limited,,n/p,n/p,n/p,n/p,n/p,179.0,39005,True,0.6444261852979252,False,
CJ1,Tamarack,0,0,39000,0.0,0,100,600,False,MCT (Max Thrust),3440,10319,ok,,1401,230,2740,39005,388.30401653902004,196.0,39005,False,0.6770442398099019,False,700.0
CJ1,Tamarack,0,0,39000,0.0,364,100,600,False,MCT (Max Thrust),3357,10600,ok,,1337,221,2657,39001,386.5852218335031,196.0,39001,False,0.6740473610622697,False,700.0
CJ1,Tamarack,0,0,39000,0.0,728,100,600,False,MCT (Max Thrust),2993,10600,ok,,1117,187,2293,39001,384.7322960716904,195.0,39001,False,0.670816612317994,False,700.0
CJ1,Tamarack,0,0,39000,0.0,1093,100,600,False,MCT (Max Thrust),2628,10600,ok,,898,153,1928,39001,382.72890152978573,195.0,39001,False,0.6673235072330846,False,700.0
CJ1,Tamarack,0,0,39000,0.0,1457,100,600,False,MCT (Max Thrust),2264,10600,ok,,680,118,1564,39001,380.5710399850081,192.0,39001,False,0.6635610745335193,False,700.0
CJ1,Tamarack,0,0,39000,0.0,1821,100,600,False,MCT (Max Thrust),1900,10600,ok,,463,84,1200,39001,378.2436601139694,192.0,39001,False,0.659503070834302,False,700.0
CJ1,Tamarack,0,20,39000,0.0,0,100,600,False,MCT (Max Thrust),3440,10319,ok,,1522,254,2740,39000,383.0147515487426,185.0,39000,False,0.6678219133801786,False,700.0
CJ1,Tamarack,0,20,39000,0.0,364,100,600,False,MCT (Max Thrust),3357,10600,ok,,1450,244,2657,39005,380.76058539830115,185.0,39005,False,0.6638915646257832,False,700.0
CJ1,Tamarack,0,20,39000,0.0,728,100,600,False,MCT (Max Thrust),2993,10600,ok,,1210,206,2293,39005,378.31727219538635,184.0,39005,False,0.6596314203583373,False,700.0
CJ1,Tamarack,0,20,39000,0.0,1093,100,600,False,MCT (Max Thrust),2628,10600,ok,,972,168,1928,39005,375.6594477330657,180.0,39005,False,0.6549972557193031,False,700.0
CJ1,Tamarack,0,20,39000,0.0,1457,100,600,False,MCT (Max Thrust),2264,10600,ok,,735,130,1564,39005,372.7609457604925,179.0,39005,False,0.6499434474118346,False,700.0
CJ1,Tamarack,0,20,39000,0.0,1821,100,600,False,MCT (Max Thrust),1900,10600,ok,,500,92,1200,39005,369.59661737933055,178.0,39005,False,0.6444261459879967,False,700.0
CJ1,Tamarack,0,0,37000,0.0,0,100,600,False,MCT (Max Thrust),3440,10319,ok,,1294,210,2740,37002,391.1618543127301,208.0,37002,False,0.6820271462970593,False,700.0
CJ1,Tamarack,0,0,37000,0.0,364,100,600,False,MCT (Max Thrust),3357,10600,ok,,1238,203,2657,37001,389.82961677710665,208.0,37001,False,0.6797042659993177,False,700.0
CJ1,Tamarack,0,0,37000,0.0,728,100,600,False,MCT (Max Thrust),2993,10600,ok,,1037,172,2293,37001,388.40026682763465,207.0,37001,False,0.6772120611578946,False,700.0
CJ1,Tamarack,0,0,37000,0.0,1093,100,600,False,MCT (Max Thrust),2628,10600,ok,,838,141,1928,37001,386.8821271523864,207.0,37001,False,0.6745650431550549,False,700.0
CJ1,Tamarack,0,0,37000,0.0,1457,100,600,False,MCT (Max Thrust),2264,10600,ok,,638,110,1564,37001,385.2523646840717,206.0,37001,False,0.6717234004101108,False,700.0
CJ1,Tamarack,0,0,37000,0.0,1821,100,600,False,MCT (Max Thrust),1900,10600,ok,,441,79,1200,37001,383.5211817416966,206.0,37001,False,0.6687049216170271,False,700.0
CJ1,Tamarack,0,20,37000,0.0,0,100,600,False,MCT (Max Thrust),3440,10319,ok,,1406,230,2740,37000,388.78670122099265,198.0,37000,False,0.6778858455354537,False,700.0
CJ1,Tamarack,0,20,37000,0.0,364,100,600,False,MCT (Max Thrust),3357,10600,ok,,1343,222,2657,37000,387.1135915610407,197.0,37000,False,0.6749686229222621,False,700.0
CJ1,Tamarack,0,20,37000,0.0,728,100,600,False,MCT (Max Thrust),2993,10600,ok,,1125,188,2293,37000,385.3145909401698,197.0,37000,False,0.6718318976866304,False,700.0
CJ1,Tamarack,0,20,37000,0.0,1093,100,600,False,MCT (Max Thrust),2628,10600,ok,,909,154,1928,37000,383.3809766115392,196.0,37000,False,0.6684604609065484,False,700.0
CJ1,Tamarack,0,20,37000,0.0,1457,100,600,False,MCT (Max Thrust),2264,10600,ok,,692,120,1564,37000,381.29051125370864,194.0,37000,False,0.6648155397397361,False,700.0
CJ1,Tamarack,0,20,37000,0.0,1821,100,600,False,MCT (Max Thrust),1900,10600,ok,,478,86,1200,37000,379.0499482923053,193.0,37000,False,0.6609089094131422,False,700.0
