aircraft,mod,flap,isa_dev,cruise_alt,mach,kias,payload,taxi_fuel,reserve_fuel,save_plot,initial_fuel_lb,takeoff_weight_lb,status,error_message,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts,achieved_alt_ft,altitude_limited,achieved_mach,mach_limited,reserve_fuel_calc_lb
C208B,Tamarack,0,-10,20000,0.0,170.0,2400,100,250,False,1800,8750,ok,,861.0,301,1450,19900,179.71083245526208,134.0,19900,False,0.2910816141390081,False,350
C208B,Tamarack,0,-10,20000,0.0,160.0,2400,100,250,False,1800,8750,ok,,861.0,301,1450,19900,179.71083245526208,134.0,19900,False,0.2910816141390081,False,350
C208B,Tamarack,0,-10,20000,0.0,150.0,2400,100,250,False,1800,8750,ok,,861.0,301,1450,19900,179.71083245526208,134.0,19900,False,0.2910816141390081,False,350
C208B,Tamarack,0,0,20000,0.0,170.0,0,100,250,False,2200,6750,ok,,1183.0,396,1850,19999,184.84613845471105,135.0,19999,False,0.300923453703056,False,350
C208B,Tamarack,0,0,20000,0.0,160.0,0,100,250,False,2200,6750,ok,,1183.0,396,1850,19999,184.84613845471105,135.0,19999,False,0.300923453703056,False,350
C208B,Tamarack,0,0,20000,0.0,150.0,0,100,250,False,2200,6750,ok,,1183.0,396,1850,19999,184.84613845471105,135.0,19999,False,0.300923453703056,False,350
C208B,Tamarack,0,0,20000,0.0,170.0,300,100,250,False,2200,7050,ok,,1178.0,396,1850,19997,184.36138045991012,134.0,19997,False,0.30013428357905364,False,350
C208B,Tamarack,0,0,20000,0.0,160.0,300,100,250,False,2200,7050,ok,,1178.0,396,1850,19997,184.36138045991012,134.0,19997,False,0.30013428357905364,False,350
C208B,Tamarack,0,0,20000,0.0,150.0,300,100,250,False,2200,7050,ok,,1178.0,396,1850,19997,184.36138045991012,134.0,19997,False,0.30013428357905364,False,350
C208B,Tamarack,0,0,20000,0.0,170.0,600,100,250,False,2200,7350,ok,,1173.0,396,1850,20000,183.8423519824667,134.0,20000,False,0.2992893222327782,False,350
C208B,Tamarack,0,0,20000,0.0,160.0,600,100,250,False,2200,7350,ok,,1173.0,396,1850,20000,183.8423519824667,134.0,20000,False,0.2992893222327782,False,350
C208B,Tamarack,0,0,20000,0.0,150.0,600,100,250,False,2200,7350,ok,,1173.0,396,1850,20000,183.8423519824667,134.0,20000,False,0.2992893222327782,False,350
C208B,Tamarack,0,0,20000,0.0,170.0,900,100,250,False,2200,7650,ok,,1167.0,396,1850,20000,183.2893714621607,133.0,20000,False,0.2983890880737521,False,350
C208B,Tamarack,0,0,20000,0.0,160.0,900,100,250,False,2200,7650,ok,,1167.0,396,1850,20000,183.2893714621607,133.0,20000,False,0.2983890880737521,False,350
C208B,Tamarack,0,0,20000,0.0,150.0,900,100,250,False,2200,7650,ok,,1167.0,396,1850,20000,183.2893714621607,133.0,20000,False,0.2983890880737521,False,350
C208B,Tamarack,0,0,20000,0.0,170.0,1200,100,250,False,2200,7950,ok,,1161.0,395,1850,19991,182.69985781786895,133.0,19991,False,0.2974293791865209,False,350
C208B,Tamarack,0,0,20000,0.0,160.0,1200,100,250,False,2200,7950,ok,,1161.0,395,1850,19991,182.69985781786895,133.0,19991,False,0.2974293791865209,False,350
C208B,Tamarack,0,0,20000,0.0,150.0,1200,100,250,False,2200,7950,ok,,1161.0,395,1850,19991,182.69985781786895,133.0,19991,False,0.2974293791865209,False,350
C208B,Tamarack,0,0,20000,0.0,170.0,1500,100,250,False,2200,8250,ok,,1153.0,395,1850,19902,182.04612140997344,132.0,19902,False,0.29625917809484603,False,350
C208B,Tamarack,0,0,20000,0.0,160.0,1500,100,250,False,2200,8250,ok,,1153.0,395,1850,19902,182.04612140997344,132.0,19902,False,0.29625917809484603,False,350
C208B,Tamarack,0,0,20000,0.0,150.0,1500,100,250,False,2200,8250,ok,,1153.0,395,1850,19902,182.04612140997344,132.0,19902,False,0.29625917809484603,False,350
C208B,Tamarack,0,0,20000,0.0,170.0,1800,100,250,False,2200,8550,ok,,1146.0,394,1850,19904,181.38577407597123,132.0,19904,False,0.2951862648559436,False,350
C208B,Tamarack,0,0,20000,0.0,160.0,1800,100,250,False,2200,8550,ok,,1146.0,394,1850,19904,181.38577407597123,132.0,19904,False,0.2951862648559436,False,350
C208B,Tamarack,0,0,20000,0.0,150.0,1800,100,250,False,2200,8550,ok,,1146.0,394,1850,19904,181.38577407597123,132.0,19904,False,0.2951862648559436,False,350
C208B,Tamarack,0,0,20000,0.0,170.0,2100,100,250,False,2100,8750,ok,,1076.0,373,1750,19904,180.68485607984113,131.0,19904,False,0.2940450844808205,False,350
C208B,Tamarack,0,0,20000,0.0,160.0,2100,100,250,False,2100,8750,ok,,1076.0,373,1750,19904,180.68485607984113,131.0,19904,False,0.2940450844808205,False,350
C208B,Tamarack,0,0,20000,0.0,150.0,2100,100,250,False,2100,8750,ok,,1076.0,373,1750,19904,180.68485607984113,131.0,19904,False,0.2940450844808205,False,350
C208B,Tamarack,0,0,20000,0.0,170.0,2400,100,250,False,1800,8750,ok,,882.0,308,1450,19904,179.94281765392307,131.0,19904,False,0.2928374971026029,False,350
C208B,Tamarack,0,0,20000,0.0,160.0,2400,100,250,False,1800,8750,ok,,882.0,308,1450,19904,179.94281765392307,131.0,19904,False,0.2928374971026029,False,350
C208B,Tamarack,0,0,20000,0.0,150.0,2400,100,250,False,1800,8750,ok,,882.0,308,1450,19904,179.94281765392307,131.0,19904,False,0.2928374971026029,False,350
