aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts
CJ1,Flatwing,0,0,41000,0.66,0,1249.6984538760241,209,2740,37001,378.5286630423306,201.31930681026293
CJ1,Flatwing,0,0,41000,0.66,167,1241.1980697540582,208,2740,37005,378.5286630423306,200.68349376930172
CJ1,Flatwing,0,0,41000,0.66,333,1233.6038834040314,208,2740,37001,378.5286630423306,200.08902758174034
CJ1,Flatwing,0,0,41000,0.66,500,1156.6391645997737,196,2600,37005,378.39879831932103,199.66693596335148
CJ1,Flatwing,0,0,41000,0.66,667,1067.418302303962,182,2433,37005,377.36035629227183,199.3086286203585
CJ1,Flatwing,0,0,41000,0.66,833,978.4471711902515,167,2267,37005,376.28360623128737,198.94360707042432
CJ1,Flatwing,0,0,41000,0.66,1000,889.7350171064143,153,2100,37005,375.16684358117607,198.57170312475847
CJ1,Flatwing,0,0,41000,0.66,1167,801.291505376998,139,1933,37005,374.0082188532172,198.1927369867921
CJ1,Flatwing,0,0,41000,0.66,1333,713.1267569232581,125,1767,37005,372.80572136909495,197.80652450860651
CJ1,Flatwing,0,0,41000,0.66,1500,625.2513884913086,111,1600,37005,371.5571606854021,197.4128687555484
CJ1,Tamarack,0,0,41000,0.66,0,1530.6841962271492,257,2740,41004,378.5286630423306,182.40044877647247
CJ1,Tamarack,0,0,41000,0.66,202,1516.557308937246,256,2740,41001,378.5286630423306,182.3322701771636
CJ1,Tamarack,0,0,41000,0.66,405,1421.1919392705374,241,2616,40900,378.5286630423306,179.83968309792883
CJ1,Tamarack,0,0,41000,0.66,607,1285.6376059689444,219,2414,40900,377.7084253390139,179.39002555114823
CJ1,Tamarack,0,0,41000,0.66,809,1151.6029542699955,198,2212,40900,376.2363137950225,178.93256801871945
CJ1,Tamarack,0,0,41000,0.66,1012,1016.0230322350833,176,2009,40900,374.66707789953574,178.4560157061924
CJ1,Tamarack,0,0,41000,0.66,1214,883.0965104727077,155,1807,40900,373.0439248841356,177.974570143814
CJ1,Tamarack,0,0,41000,0.66,1416,749.7303718786355,134,1605,40900,371.32395959292893,177.47659425272423
CJ1,Tamarack,0,0,41000,0.66,1619,616.9967767664899,112,1402,40900,369.51299085814856,176.96526888709903
CJ1,Tamarack,0,0,41000,0.66,1821,484.9296532665991,91,1200,40900,367.6035538157646,176.43995720134367
