aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,taxi_fuel,reserve_fuel,save_plot,cruise_mode,initial_fuel_lb,takeoff_weight_lb,status,error_message,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts,achieved_alt_ft,altitude_limited,achieved_mach,mach_limited,reserve_fuel_calc_lb
CJ1,Flatwing,0,10,41000,0.63,600,100,600,False,MCT (Max Thrust),3200,10600,ok,,1155.0,200,2500,37003,361.3228147222247,189.0,37003,True,0.63,False,700
CJ1,Flatwing,0,10,41000,0.63,900,100,600,False,MCT (Max Thrust),2900,10600,ok,,984.0,172,2200,37003,361.3228147222247,189.0,37003,True,0.63,False,700
CJ1,Flatwing,0,10,41000,0.63,1200,100,600,False,MCT (Max Thrust),2600,10600,ok,,816.0,144,1900,37003,361.3228147222247,189.0,37003,True,0.63,False,700
CJ1,Flatwing,0,10,41000,0.63,1500,100,600,False,MCT (Max Thrust),2300,10600,ok,,649.0,116,1600,37003,361.3228147222247,189.0,37003,True,0.63,False,700
CJ1,Flatwing,0,10,41000,0.62,0,100,600,False,MCT (Max Thrust),3440,10240,ok,,1327.0,231,2740,37005,355.587531948856,186.0,37005,True,0.62,False,700
CJ1,Flatwing,0,10,41000,0.62,300,100,600,False,MCT (Max Thrust),3440,10540,ok,,1305.0,228,2740,37001,355.587531948856,186.0,37001,True,0.62,False,700
CJ1,Flatwing,0,10,41000,0.62,600,100,600,False,MCT (Max Thrust),3200,10600,ok,,1161.0,204,2500,37003,355.587531948856,186.0,37003,True,0.62,False,700
CJ1,Flatwing,0,10,41000,0.62,900,100,600,False,MCT (Max Thrust),2900,10600,ok,,990.0,175,2200,37003,355.587531948856,186.0,37003,True,0.62,False,700
CJ1,Flatwing,0,10,41000,0.62,1200,100,600,False,MCT (Max Thrust),2600,10600,ok,,820.0,146,1900,37003,355.587531948856,186.0,37003,True,0.62,False,700
CJ1,Flatwing,0,10,41000,0.62,1500,100,600,False,MCT (Max Thrust),2300,10600,ok,,652.0,118,1600,37003,355.587531948856,186.0,37003,True,0.62,False,700
CJ1,Flatwing,0,20,41000,0.66,0,100,600,False,MCT (Max Thrust),3440,10240,ok,,1288.0,215,2740,35002,378.5286630423306,198.0,35002,True,0.66,False,700
CJ1,Flatwing,0,20,41000,0.66,300,100,600,False,MCT (Max Thrust),3440,10540,ok,,1273.0,214,2740,35001,378.5286630423306,197.0,35001,True,0.66,False,700
CJ1,Flatwing,0,20,41000,0.66,600,100,600,False,MCT (Max Thrust),3200,10600,ok,,1138.0,193,2500,35003,376.75128254638355,196.0,35003,True,0.6569009714670039,True,700
CJ1,Flatwing,0,20,41000,0.66,900,100,600,False,MCT (Max Thrust),2900,10600,ok,,975.0,167,2200,35003,374.66983785605515,195.0,35003,True,0.653271778674639,True,700
CJ1,Flatwing,0,20,41000,0.66,1200,100,600,False,MCT (Max Thrust),2600,10600,ok,,812.0,141,1900,35003,372.4408444197181,194.0,35003,True,0.6493853208931897,True,700
CJ1,Flatwing,0,20,41000,0.66,1500,100,600,False,MCT (Max Thrust),2300,10600,ok,,650.0,115,1600,35003,370.05032635375903,194.0,35003,True,0.6452172298671304,True,700
CJ1,Flatwing,0,20,41000,0.65,0,100,600,False,MCT (Max Thrust),3440,10240,ok,,1292.0,217,2740,35002,372.793380268962,197.0,35002,True,0.65,False,700
CJ1,Flatwing,0,20,41000,0.65,300,100,600,False,MCT (Max Thrust),3440,10540,ok,,1275.0,215,2740,35001,372.793380268962,197.0,35001,True,0.65,False,700
CJ1,Flatwing,0,20,41000,0.65,600,100,600,False,MCT (Max Thrust),3200,10600,ok,,1140.0,194,2500,35003,372.793380268962,196.0,35003,True,0.65,False,700
CJ1,Flatwing,0,20,41000,0.65,900,100,600,False,MCT (Max Thrust),2900,10600,ok,,975.0,167,2200,35003,372.793380268962,195.0,35003,True,0.65,False,700
CJ1,Flatwing,0,20,41000,0.65,1200,100,600,False,MCT (Max Thrust),2600,10600,ok,,812.0,141,1900,35003,372.4408444197181,194.0,35003,True,0.6493853208931897,False,700
CJ1,Flatwing,0,20,41000,0.65,1500,100,600,False,MCT (Max Thrust),2300,10600,ok,,650.0,115,1600,35003,370.05032635375903,194.0,35003,True,0.6452172298671304,True,700
CJ1,Flatwing,0,20,41000,0.64,0,100,600,False,MCT (Max Thrust),3440,10240,ok,,1301.0,221,2740,35002,367.0580974955933,194.0,35002,True,0.64,False,700
CJ1,Flatwing,0,20,41000,0.64,300,100,600,False,MCT (Max Thrust),3440,10540,ok,,1282.0,218,2740,35001,367.0580974955933,194.0,35001,True,0.64,False,700
CJ1,Flatwing,0,20,41000,0.64,600,100,600,False,MCT (Max Thrust),3200,10600,ok,,1145.0,196,2500,35003,367.0580974955933,194.0,35003,True,0.64,False,700
CJ1,Flatwing,0,20,41000,0.64,900,100,600,False,MCT (Max Thrust),2900,10600,ok,,978.0,169,2200,35003,367.0580974955933,194.0,35003,True,0.64,False,700
CJ1,Flatwing,0,20,41000,0.64,1200,100,600,False,MCT (Max Thrust),2600,10600,ok,,813.0,142,1900,35003,367.0580974955933,194.0,35003,True,0.64,False,700
CJ1,Flatwing,0,20,41000,0.64,1500,100,600,False,MCT (Max Thrust),2300,10600,ok,,651.0,115,1600,35003,367.0580974955933,194.0,35003,True,0.64,False,700
CJ1,Flatwing,0,20,41000,0.63,0,100,600,False,MCT (Max Thrust),3440,10240,ok,,1311.0,225,2740,35002,361.3228147222247,190.0,35002,True,0.63,False,700
CJ1,Flatwing,0,20,41000,0.63,300,100,600,False,MCT (Max Thrust),3440,10540,ok,,1290.0,222,2740,35001,361.3228147222247,190.0,35001,True,0.63,False,700
CJ1,Flatwing,0,20,41000,0.63,600,100,600,False,MCT (Max Thrust),3200,10600,ok,,1151.0,199,2500,35003,361.3228147222247,190.0,35003,True,0.63,False,700
CJ1,Flatwing,0,20,41000,0.63,900,100,600,False,MCT (Max Thrust),2900,10600,ok,,984.0,171,2200,35003,361.3228147222247,190.0,35003,True,0.63,False,700
CJ1,Flatwing,0,20,41000,0.63,1200,100,600,False,MCT (Max Thrust),2600,10600,ok,,818.0,144,1900,35003,361.3228147222247,190.0,35003,True,0.63,False,700
CJ1,Flatwing,0,20,41000,0.63,1500,100,600,False,MCT (Max Thrust),2300,10600,ok,,653.0,116,1600,35003,361.3228147222247,190.0,35003,True,0.63,False,700
CJ1,Flatwing,0,20,41000,0.62,0,100,600,False,MCT (Max Thrust),3440,10240,ok,,1320.0,230,2740,35002,355.587531948856,187.0,35002,True,0.62,False,700
CJ1,Flatwing,0,20,41000,0.62,300,100,600,False,MCT (Max Thrust),3440,10540,ok,,1300.0,227,2740,35001,355.587531948856,187.0,35001,True,0.62,False,700
CJ1,Flatwing,0,20,41000,0.62,600,100,600,False,MCT (Max Thrust),3200,10600,ok,,1159.0,203,2500,35003,355.587531948856,187.0,35003,True,0.62,False,700
CJ1,Flatwing,0,20,41000,0.62,900,100,600,False,MCT (Max Thrust),2900,10600,ok,,990.0,174,2200,35003,355.587531948856,187.0,35003,True,0.62,False,700
