aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts
CJ1,Flatwing,0,0,41000,0.0,0,1216.2649069750055,234,2740,37001,328.45712851453425,158.27312613922967
CJ1,Flatwing,0,0,41000,0.0,167,1193.9639928934378,230,2740,37005,328.4538356407163,158.7799976748729
CJ1,Flatwing,0,0,41000,0.0,333,1172.531713651426,225,2740,37001,328.4537762888153,161.95807223717543
CJ1,Flatwing,0,0,41000,0.0,500,1089.0427682833301,210,2600,37005,328.45137049707387,162.2563021861923
CJ1,Flatwing,0,0,41000,0.0,667,994.0310259297785,192,2433,37005,328.45137049707387,162.52336585433906
CJ1,Flatwing,0,0,41000,0.0,833,905.2683081845951,175,2267,37005,328.43055078557535,162.67644625675655
CJ1,Flatwing,0,0,41000,0.0,1000,823.2085600624619,160,2100,37005,328.43055078557535,162.90649362769943
CJ1,Flatwing,0,0,41000,0.0,1167,740.8956375477778,144,1933,37005,328.43055078557535,166.25072347907923
CJ1,Flatwing,0,0,41000,0.0,1333,657.5863205440436,128,1767,37005,328.43055078557535,166.5235808759541
CJ1,Flatwing,0,0,41000,0.0,1500,572.5679484268234,112,1600,37005,328.43055078557535,166.79225849465305
CJ1,Flatwing,0,0,40000,0.0,0,1195.4341527742024,231,2740,38001,328.6637705713485,157.85837200686314
CJ1,Flatwing,0,0,40000,0.0,167,1187.7277569449802,229,2740,38001,328.6647016727339,158.29383218655477
CJ1,Flatwing,0,0,40000,0.0,333,1179.917678571439,226,2740,38002,329.1554791310322,162.04190157101138
CJ1,Flatwing,0,0,40000,0.0,500,1104.8861400070246,212,2600,38002,329.2645766566006,162.36304466692246
CJ1,Flatwing,0,0,40000,0.0,667,1017.3555239765311,195,2433,38002,329.2645766566006,162.64497835335857
CJ1,Flatwing,0,0,40000,0.0,833,928.8524444950843,178,2267,38002,329.2645766566006,162.92550473032998
CJ1,Flatwing,0,0,40000,0.0,1000,839.3647820028111,162,2100,38002,329.2645766566006,163.19907649384794
CJ1,Flatwing,0,0,40000,0.0,1167,748.3623247775826,145,1933,38002,329.2645766566006,166.23676243786161
CJ1,Flatwing,0,0,40000,0.0,1333,666.9329356344805,129,1767,38002,329.2645766566006,166.3693677104492
CJ1,Flatwing,0,0,40000,0.0,1500,588.2961429966376,114,1600,38002,329.2645766566006,166.60258465940575
CJ1,Flatwing,0,0,39000,0.0,0,1145.7655525724736,224,2740,37001,328.44238527768886,158.2951391082304
CJ1,Flatwing,0,0,39000,0.0,167,1139.1772074338594,222,2740,37005,328.4293015948696,158.766358763175
CJ1,Flatwing,0,0,39000,0.0,333,1133.6996757576394,220,2740,37001,328.43818640214147,161.9250468609591
CJ1,Flatwing,0,0,39000,0.0,500,1065.8833961629075,207,2600,37005,328.42621314578776,162.2007044439137
CJ1,Flatwing,0,0,39000,0.0,667,985.7277685819677,191,2433,37005,328.42621314578776,162.43785051610647
CJ1,Flatwing,0,0,39000,0.0,833,905.2683081845951,175,2267,37005,328.42621314578776,162.67394034605448
CJ1,Flatwing,0,0,39000,0.0,1000,823.2085600624619,160,2100,37005,328.42621314578776,162.903998483988
CJ1,Flatwing,0,0,39000,0.0,1167,740.8956375477778,144,1933,37005,328.42621314578776,166.25363318985882
CJ1,Flatwing,0,0,39000,0.0,1333,657.5863205440436,128,1767,37005,328.42621314578776,166.52647667689428
CJ1,Flatwing,0,0,39000,0.0,1500,572.5679484268234,112,1600,37005,328.42621314578776,166.79514059438998
CJ1,Flatwing,0,0,38000,0.0,0,1093.2544388515405,217,2740,38001,322.8472319223371,158.25246752304366
CJ1,Flatwing,0,0,38000,0.0,167,1098.2285651151494,216,2740,38001,328.48451692900653,158.7611941166454
CJ1,Flatwing,0,0,38000,0.0,333,1103.9179970111436,216,2740,38002,329.1554791310322,162.09588860585163
CJ1,Flatwing,0,0,38000,0.0,500,1043.395098671475,203,2600,38002,329.2645766566006,162.3828262328211
CJ1,Flatwing,0,0,38000,0.0,667,969.5098116251554,189,2433,38002,329.2645766566006,162.6337281751886
CJ1,Flatwing,0,0,38000,0.0,833,895.3411112492553,174,2267,38002,329.2645766566006,162.8835145456976
CJ1,Flatwing,0,0,38000,0.0,1000,819.5973758476132,159,2100,38002,329.2645766566006,163.12662473617308
CJ1,Flatwing,0,0,38000,0.0,1167,742.750274666848,144,1933,38002,329.2645766566006,166.14035359153635
CJ1,Flatwing,0,0,38000,0.0,1333,666.9329356344805,129,1767,38002,329.2645766566006,166.3693677104492
CJ1,Flatwing,0,0,38000,0.0,1500,588.2961429966376,114,1600,38002,329.2645766566006,166.60258465940575
CJ1,Flatwing,0,0,37000,0.0,0,1023.4421519483977,208,2740,37001,315.43714219640424,157.9047549046606
CJ1,Flatwing,0,0,37000,0.0,167,1028.5518644223837,207,2740,37005,321.27923877111266,158.44160985350456
CJ1,Flatwing,0,0,37000,0.0,333,1034.756500122539,207,2740,37001,321.9760858738461,161.97106671141893
CJ1,Flatwing,0,0,37000,0.0,500,978.8935233529998,195,2600,37005,322.09927736170084,162.26546181255225
CJ1,Flatwing,0,0,37000,0.0,667,910.2970954932346,181,2433,37005,322.09927736170084,162.53196832850682
CJ1,Flatwing,0,0,37000,0.0,833,841.9232910149148,167,2267,37005,322.09927736170084,162.7879366513697
CJ1,Flatwing,0,0,37000,0.0,1000,771.5008519610354,153,2100,37005,322.09927736170084,163.0521124800699
CJ1,Flatwing,0,0,37000,0.0,1167,701.6651769869567,139,1933,37005,322.09927736170084,166.22453011494386
CJ1,Flatwing,0,0,37000,0.0,1333,631.1583447487255,125,1767,37005,322.09927736170084,166.46853419669003
CJ1,Flatwing,0,0,37000,0.0,1500,558.7500279817641,110,1600,37005,322.09927736170084,166.70861239852601
CJ1,Flatwing,0,0,36000,0.0,0,943.2772337756218,201,2740,36004,299.0350311840389,150.8009353350999
CJ1,Flatwing,0,0,36000,0.0,167,949.0220574966592,201,2740,36005,299.8640974090567,151.37121367437558
CJ1,Flatwing,0,0,36000,0.0,333,953.5595452653182,200,2740,36001,306.0573315029776,155.1512020955557
CJ1,Flatwing,0,0,36000,0.0,500,903.3826929284705,189,2600,36000,306.1815366138202,155.47980074465684
CJ1,Flatwing,0,0,36000,0.0,667,842.0763430179463,175,2433,36000,306.1815366138202,155.75988271061192
CJ1,Flatwing,0,0,36000,0.0,833,779.2313817770456,162,2267,36000,306.1815366138202,156.03871208426258
CJ1,Flatwing,0,0,36000,0.0,1000,715.3099599336484,148,2100,36000,306.1815366138202,156.31972602772964
CJ1,Flatwing,0,0,36000,0.0,1167,651.9230116130988,135,1933,36000,306.1815366138202,156.59608774563912
CJ1,Flatwing,0,0,36000,0.0,1333,587.6753884088629,121,1767,36000,306.1815366138202,159.98920310675305
CJ1,Flatwing,0,0,36000,0.0,1500,521.7252168614671,108,1600,36000,306.1815366138202,160.2522667962403
CJ1,Flatwing,0,0,35000,0.0,0,904.748466192846,193,2740,35004,299.1835712739554,154.90318324329712
CJ1,Flatwing,0,0,35000,0.0,167,910.4759069047251,193,2740,35003,300.0183339693928,155.50106420531432
CJ1,Flatwing,0,0,35000,0.0,333,916.1226156173025,192,2740,35006,306.2072467931492,159.34949826909957
CJ1,Flatwing,0,0,35000,0.0,500,868.049988837592,182,2600,35005,306.332349608737,159.68915198214543
CJ1,Flatwing,0,0,35000,0.0,667,809.0137427319535,169,2433,35005,306.332349608737,159.97946019277197
CJ1,Flatwing,0,0,35000,0.0,833,749.273226956289,156,2267,35005,306.332349608737,160.26475995311498
CJ1,Flatwing,0,0,35000,0.0,1000,689.2500247841418,143,2100,35005,306.332349608737,160.5487989584783
CJ1,Flatwing,0,0,35000,0.0,1167,628.2118212785199,130,1933,35005,306.332349608737,160.8352594337599
CJ1,Flatwing,0,0,35000,0.0,1333,567.1382356193894,117,1767,35005,306.332349608737,164.31557184262886
CJ1,Flatwing,0,0,35000,0.0,1500,504.4057770939882,104,1600,35005,306.332349608737,164.58489671854107
CJ1,Flatwing,0,0,34000,0.0,0,860.522869578361,185,2740,34006,298.69321811828786,158.1261472594814
CJ1,Flatwing,0,0,34000,0.0,167,866.2504902970807,185,2740,34001,299.51768396910177,158.74119498295636
