aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts
CJ1,Flatwing,0,-10,41000,0.65,0,930.0708916680959,165.0,2740.0,39002.0,372.793380268962,192.16474311563064
CJ1,Flatwing,0,0,41000,0.65,0,924.9694155572814,163.0,2740.0,37001.0,372.793380268962,199.7009723874755
CJ1,Flatwing,0,-10,41000,0.65,188,930.6959160640299,166.0,2740.0,39003.0,372.04313390758267,191.3762856625178
CJ1,Flatwing,0,0,41000,0.65,188,924.9342995139311,163.0,2740.0,37003.0,372.793380268962,198.96944567397767
CJ1,Flatwing,0,-10,41000,0.65,375,930.6692281656216,167.0,2725.0,39003.0,370.7496312749359,190.68768574841562
CJ1,Flatwing,0,0,41000,0.65,375,925.0094317549172,164.0,2725.0,37005.0,372.793380268962,198.28703102986304
CJ1,Flatwing,0,-10,41000,0.65,562,930.6692281656216,167.0,2538.0,39003.0,370.7496312749359,190.68768574841562
CJ1,Flatwing,0,0,41000,0.65,562,925.0094317549172,164.0,2538.0,37005.0,372.793380268962,198.28703102986304
CJ1,Flatwing,0,-10,41000,0.65,750,930.6692281656216,167.0,2350.0,39003.0,370.7496312749359,190.68768574841562
CJ1,Flatwing,0,0,41000,0.65,750,925.0094317549172,164.0,2350.0,37005.0,372.793380268962,198.28703102986304
CJ1,Flatwing,0,-10,41000,0.65,938,930.6692281656216,167.0,2162.0,39003.0,370.7496312749359,190.68768574841562
CJ1,Flatwing,0,0,41000,0.65,938,925.0094317549172,164.0,2162.0,37005.0,372.793380268962,198.28703102986304
CJ1,Flatwing,0,-10,41000,0.65,1125,,,,,,
CJ1,Flatwing,0,0,41000,0.65,1125,,,,,,
CJ1,Flatwing,0,-10,41000,0.65,1312,,,,,,
CJ1,Flatwing,0,0,41000,0.65,1312,,,,,,
CJ1,Flatwing,0,-10,41000,0.65,1500,,,,,,
CJ1,Flatwing,0,0,41000,0.65,1500,,,,,,
CJ1,Flatwing,0,-10,41000,0.64,0,930.380291500345,166.0,2740.0,39002.0,367.0580974955933,190.90667392184264
CJ1,Flatwing,0,0,41000,0.64,0,925.6379185668402,164.0,2740.0,37001.0,367.0580974955933,196.41036844677734
CJ1,Flatwing,0,-10,41000,0.64,188,930.4008383560251,167.0,2740.0,39003.0,367.0580974955933,190.9051943191594
CJ1,Flatwing,0,0,41000,0.64,188,924.9085354215845,164.0,2740.0,37003.0,367.0580974955933,196.4030194785756
CJ1,Flatwing,0,-10,41000,0.64,375,930.4108459181348,167.0,2725.0,39003.0,367.0580974955933,190.69257480898756
CJ1,Flatwing,0,0,41000,0.64,375,925.2598820061254,165.0,2725.0,37005.0,367.0580974955933,196.3953546158688
CJ1,Flatwing,0,-10,41000,0.64,562,930.4108459181348,167.0,2538.0,39003.0,367.0580974955933,190.69257480898756
CJ1,Flatwing,0,0,41000,0.64,562,925.2598820061254,165.0,2538.0,37005.0,367.0580974955933,196.3953546158688
CJ1,Flatwing,0,-10,41000,0.64,750,930.4108459181348,167.0,2350.0,39003.0,367.0580974955933,190.69257480898756
CJ1,Flatwing,0,0,41000,0.64,750,925.2598820061254,165.0,2350.0,37005.0,367.0580974955933,196.3953546158688
CJ1,Flatwing,0,-10,41000,0.64,938,930.4108459181348,167.0,2162.0,39003.0,367.0580974955933,190.69257480898756
CJ1,Flatwing,0,0,41000,0.64,938,925.2598820061254,165.0,2162.0,37005.0,367.0580974955933,196.3953546158688
CJ1,Flatwing,0,-10,41000,0.64,1125,,,,,,
CJ1,Flatwing,0,0,41000,0.64,1125,,,,,,
CJ1,Flatwing,0,-10,41000,0.64,1312,,,,,,
CJ1,Flatwing,0,0,41000,0.64,1312,,,,,,
CJ1,Flatwing,0,-10,41000,0.64,1500,,,,,,
CJ1,Flatwing,0,0,41000,0.64,1500,,,,,,
CJ1,Flatwing,0,-10,41000,0.63,0,929.6985329753343,167.0,2740.0,39002.0,361.3228147222247,187.69574205128364
CJ1,Flatwing,0,0,41000,0.63,0,925.1400807221736,166.0,2740.0,37001.0,361.3228147222247,193.11068114962112
CJ1,Flatwing,0,-10,41000,0.63,188,930.3547218341325,168.0,2740.0,39003.0,361.3228147222247,187.6942863515725
CJ1,Flatwing,0,0,41000,0.63,188,925.1721251669634,166.0,2740.0,37003.0,361.3228147222247,193.10345048397937
CJ1,Flatwing,0,-10,41000,0.63,375,930.1511108092122,168.0,2725.0,39003.0,361.3228147222247,187.69183835465853
CJ1,Flatwing,0,0,41000,0.63,375,924.962731183673,166.0,2725.0,37005.0,361.3228147222247,193.09590900965912
CJ1,Flatwing,0,-10,41000,0.63,562,930.1511108092122,168.0,2538.0,39003.0,361.3228147222247,187.69183835465853
