# Flight Simulation Results - CJ1 Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 2300 lb
# Payload: 1500 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# Generated: 2025-12-03 13:36:56
# Original Data Points: 932
# Sampled Data Points (5-sec intervals): 932
# Time Range: 0 - 6794 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),Segment,Segment Title
0,2131,0.0,1,1,0,3863,159,10600,2200,0,0.001,0.0,0,Takeoff Roll
5,2131,0.0,33,33,0,3729,183,10596,2196,2677,0.049,0.0,0,Takeoff Roll
10,2131,0.1,64,65,0,3600,254,10593,2193,2637,0.096,0.0,0,Takeoff Roll
15,2131,0.2,93,95,0,3481,362,10589,2189,2548,0.14,0.0,0,Takeoff Roll
20,2251,0.3,98,100,1446,3450,876,10585,2185,2689,0.148,25.1,1,VR to 35 ft
25,2372,0.5,98,100,1445,3441,875,10582,2182,2480,0.148,25.0,1,VR to 35 ft
30,2492,0.6,99,100,1443,3431,875,10578,2178,2474,0.148,24.9,1,VR to 35 ft
35,2612,0.8,99,100,1441,3422,874,10575,2175,2467,0.149,24.8,1,VR to 35 ft
40,2732,0.9,99,100,1440,3413,874,10572,2172,2460,0.149,24.7,1,VR to 35 ft
45,2852,1.0,99,100,1438,3403,874,10568,2168,2453,0.15,24.7,1,VR to 35 ft
50,2972,1.2,99,100,1437,3394,873,10565,2165,2447,0.15,24.6,1,VR to 35 ft
55,3091,1.3,100,100,1435,3385,873,10561,2161,2440,0.15,24.5,1,VR to 35 ft
60,3211,1.4,100,100,1433,3375,872,10558,2158,2433,0.151,24.4,1,VR to 35 ft
65,3330,1.6,100,100,1432,3366,872,10555,2155,2427,0.151,24.3,1,VR to 35 ft
71,3467,1.7,109,109,1576,3323,813,10551,2151,2654,0.165,24.5,3,400 ft to 1500 ft
76,3599,1.9,110,109,1574,3312,812,10548,2148,2387,0.166,24.4,3,400 ft to 1500 ft
81,3736,2.1,123,122,1762,3268,779,10544,2144,2373,0.187,24.3,4,Climb (IAS)
86,3896,2.2,145,144,2005,3176,774,10541,2141,2313,0.22,23.4,4,Climb (IAS)
91,4071,2.5,166,164,2151,3090,836,10538,2138,2249,0.252,21.9,4,Climb (IAS)
96,4253,2.7,186,183,2214,3011,933,10535,2135,2190,0.282,20.1,4,Climb (IAS)
101,4438,3.0,204,200,2208,2940,1046,10532,2132,2137,0.309,18.3,4,Climb (IAS)
106,4618,3.3,204,200,2160,2917,1071,10529,2129,2104,0.311,17.8,4,Climb (IAS)
111,4798,3.6,205,200,2153,2904,1071,10526,2126,2095,0.312,17.7,4,Climb (IAS)
116,4977,3.8,206,200,2146,2892,1070,10523,2123,2086,0.313,17.6,4,Climb (IAS)
121,5156,4.1,206,200,2139,2879,1070,10520,2120,2077,0.314,17.5,4,Climb (IAS)
126,5333,4.4,207,200,2132,2867,1070,10517,2117,2068,0.316,17.3,4,Climb (IAS)
131,5511,4.7,208,200,2125,2854,1070,10515,2115,2059,0.317,17.2,4,Climb (IAS)
136,5687,5.0,208,200,2117,2842,1069,10512,2112,2050,0.318,17.1,4,Climb (IAS)
141,5864,5.3,209,200,2110,2830,1069,10509,2109,2041,0.319,17.0,4,Climb (IAS)
146,6039,5.6,210,200,2103,2818,1069,10506,2106,2032,0.32,16.9,4,Climb (IAS)
151,6214,5.9,210,200,2095,2805,1069,10503,2103,2023,0.322,16.8,4,Climb (IAS)
156,6388,6.2,211,200,2088,2793,1068,10500,2100,2015,0.323,16.7,4,Climb (IAS)
161,6562,6.4,212,200,2080,2781,1068,10498,2098,2006,0.324,16.5,4,Climb (IAS)
166,6735,6.7,212,200,2073,2769,1068,10495,2095,1997,0.326,16.4,4,Climb (IAS)
171,6907,7.0,213,200,2065,2757,1068,10492,2092,1988,0.327,16.3,4,Climb (IAS)
176,7079,7.3,214,200,2058,2745,1067,10489,2089,1980,0.328,16.2,4,Climb (IAS)
181,7250,7.6,214,200,2050,2733,1067,10487,2087,1971,0.329,16.1,4,Climb (IAS)
186,7420,7.9,215,200,2042,2721,1067,10484,2084,1962,0.331,16.0,4,Climb (IAS)
191,7590,8.2,216,200,2035,2709,1067,10481,2081,1954,0.332,15.9,4,Climb (IAS)
196,7759,8.5,216,200,2027,2697,1067,10479,2079,1945,0.333,15.8,4,Climb (IAS)
201,7928,8.8,217,200,2019,2685,1066,10476,2076,1937,0.334,15.6,4,Climb (IAS)
206,8096,9.1,218,200,2011,2674,1066,10473,2073,1928,0.336,15.5,4,Climb (IAS)
211,8263,9.4,218,200,2003,2662,1066,10471,2071,1920,0.337,15.4,4,Climb (IAS)
216,8430,9.7,219,200,1996,2650,1066,10468,2068,1912,0.338,15.3,4,Climb (IAS)
221,8595,10.0,220,200,1988,2639,1065,10465,2065,1903,0.339,15.2,4,Climb (IAS)
226,8761,10.3,220,200,1980,2627,1065,10463,2063,1895,0.341,15.1,4,Climb (IAS)
231,8925,10.7,221,200,1972,2615,1065,10460,2060,1886,0.342,15.0,4,Climb (IAS)
236,9089,11.0,222,200,1964,2604,1065,10457,2057,1878,0.343,14.9,4,Climb (IAS)
241,9252,11.3,222,200,1956,2593,1064,10455,2055,1870,0.345,14.8,4,Climb (IAS)
246,9415,11.6,223,200,1948,2581,1064,10452,2052,1862,0.346,14.7,4,Climb (IAS)
251,9577,11.9,224,200,1940,2570,1064,10450,2050,1854,0.347,14.6,4,Climb (IAS)
256,9738,12.2,224,200,1931,2559,1064,10447,2047,1845,0.348,14.5,4,Climb (IAS)
261,9899,12.5,225,200,1923,2547,1063,10444,2044,1837,0.35,14.4,4,Climb (IAS)
266,10059,12.8,226,200,1915,2536,1063,10442,2042,1829,0.351,14.2,4,Climb (IAS)
271,10218,13.1,226,200,1907,2525,1063,10439,2039,1821,0.352,14.1,4,Climb (IAS)
276,10376,13.5,227,200,1899,2514,1063,10437,2037,1813,0.354,14.0,4,Climb (IAS)
281,10534,13.8,228,200,1891,2503,1062,10434,2034,1805,0.355,13.9,4,Climb (IAS)
286,10691,14.1,228,200,1882,2492,1062,10432,2032,1797,0.356,13.8,4,Climb (IAS)
291,10848,14.4,229,200,1874,2481,1062,10429,2029,1789,0.358,13.7,4,Climb (IAS)
296,11003,14.7,230,200,1866,2470,1062,10427,2027,1782,0.359,13.6,4,Climb (IAS)
301,11159,15.0,230,200,1858,2459,1061,10424,2024,1774,0.36,13.5,4,Climb (IAS)
306,11313,15.4,231,200,1849,2449,1061,10422,2022,1766,0.361,13.4,4,Climb (IAS)
311,11467,15.7,232,200,1841,2438,1061,10420,2020,1758,0.363,13.3,4,Climb (IAS)
316,11620,16.0,232,200,1833,2427,1061,10417,2017,1751,0.364,13.2,4,Climb (IAS)
321,11772,16.3,233,200,1824,2417,1060,10415,2015,1743,0.365,13.1,4,Climb (IAS)
326,11923,16.6,234,200,1816,2406,1060,10412,2012,1735,0.367,13.0,4,Climb (IAS)
331,12074,17.0,234,200,1807,2395,1060,10410,2010,1728,0.368,12.9,4,Climb (IAS)
336,12225,17.3,235,200,1799,2385,1060,10408,2008,1720,0.369,12.8,4,Climb (IAS)
341,12374,17.6,235,200,1791,2375,1059,10405,2005,1713,0.37,12.7,4,Climb (IAS)
346,12523,18.0,236,200,1782,2364,1059,10403,2003,1705,0.372,12.6,4,Climb (IAS)
351,12671,18.3,237,200,1774,2354,1059,10400,2000,1698,0.373,12.5,4,Climb (IAS)
356,12818,18.6,237,200,1765,2344,1059,10398,1998,1690,0.374,12.5,4,Climb (IAS)
361,12965,18.9,238,200,1757,2334,1058,10396,1996,1683,0.376,12.4,4,Climb (IAS)
366,13111,19.3,239,200,1748,2323,1058,10393,1993,1676,0.377,12.3,4,Climb (IAS)
371,13256,19.6,239,200,1740,2313,1058,10391,1991,1668,0.378,12.2,4,Climb (IAS)
376,13401,19.9,240,200,1731,2303,1058,10389,1989,1661,0.379,12.1,4,Climb (IAS)
381,13545,20.3,241,200,1723,2293,1057,10386,1986,1654,0.381,12.0,4,Climb (IAS)
386,13688,20.6,241,200,1714,2283,1057,10384,1984,1647,0.382,11.9,4,Climb (IAS)
391,13830,20.9,242,200,1706,2274,1057,10382,1982,1640,0.383,11.8,4,Climb (IAS)
396,13972,21.3,243,200,1697,2264,1057,10380,1980,1633,0.385,11.7,4,Climb (IAS)
401,14113,21.6,243,200,1689,2254,1056,10377,1977,1626,0.386,11.6,4,Climb (IAS)
406,14253,22.0,244,200,1680,2244,1056,10375,1975,1619,0.387,11.5,4,Climb (IAS)
411,14393,22.3,245,200,1672,2235,1056,10373,1973,1612,0.389,11.4,4,Climb (IAS)
416,14532,22.6,245,200,1663,2225,1056,10371,1971,1605,0.39,11.3,4,Climb (IAS)
421,14670,23.0,246,200,1655,2216,1055,10368,1968,1598,0.391,11.3,4,Climb (IAS)
426,14807,23.3,247,200,1646,2206,1055,10366,1966,1591,0.392,11.2,4,Climb (IAS)
431,14944,23.7,247,200,1638,2197,1055,10364,1964,1584,0.394,11.1,4,Climb (IAS)
436,15080,24.0,248,200,1629,2187,1055,10362,1962,1578,0.395,11.0,4,Climb (IAS)
441,15216,24.4,249,200,1621,2178,1054,10360,1960,1571,0.396,10.9,4,Climb (IAS)
446,15350,24.7,249,200,1612,2169,1054,10358,1958,1564,0.397,10.8,4,Climb (IAS)
451,15484,25.0,250,200,1604,2160,1054,10355,1955,1558,0.399,10.7,4,Climb (IAS)
456,15617,25.4,250,200,1595,2151,1054,10353,1953,1551,0.4,10.7,4,Climb (IAS)
461,15750,25.7,251,200,1587,2142,1053,10351,1951,1545,0.401,10.6,4,Climb (IAS)
466,15882,26.1,252,200,1578,2133,1053,10349,1949,1538,0.403,10.5,4,Climb (IAS)
471,16013,26.4,252,200,1570,2124,1053,10347,1947,1532,0.404,10.4,4,Climb (IAS)
476,16143,26.8,253,200,1561,2115,1053,10345,1945,1525,0.405,10.3,4,Climb (IAS)
481,16273,27.1,254,200,1553,2106,1052,10343,1943,1519,0.406,10.2,4,Climb (IAS)
