# Flight Simulation Results - CJ1 Tamarack
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 202 lb
# Cruise Altitude: 33000 ft
# Winds/Temps Source: No Wind
# Generated: 2025-11-25 21:02:27
# Original Data Points: 1175
# Sampled Data Points (5-sec intervals): 1175
# Time Range: 0 - 10437 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),Segment,Segment Title
0,2131,0.0,1,1,0,3863,158,10521,3340,0,0.001,0.0,0,Takeoff Roll
5,2131,0.0,33,34,0,3728,182,10517,3336,2677,0.049,0.0,0,Takeoff Roll
10,2131,0.1,64,66,0,3598,252,10514,3333,2636,0.097,0.0,0,Takeoff Roll
15,2143,0.2,92,94,1470,3494,714,10510,3329,2547,0.138,27.4,1,VR to 35 ft
20,2269,0.3,93,95,1503,3468,684,10507,3326,2500,0.141,27.5,1,VR to 35 ft
25,2394,0.5,94,95,1502,3458,684,10503,3322,2493,0.141,27.4,1,VR to 35 ft
30,2519,0.6,94,95,1501,3448,684,10500,3319,2486,0.141,27.3,1,VR to 35 ft
35,2644,0.7,94,95,1499,3438,684,10496,3315,2479,0.142,27.2,1,VR to 35 ft
40,2769,0.9,94,95,1498,3428,683,10493,3312,2472,0.142,27.1,1,VR to 35 ft
45,2893,1.0,95,95,1496,3419,683,10489,3308,2465,0.143,27.0,1,VR to 35 ft
50,3018,1.1,95,95,1495,3409,683,10486,3305,2458,0.143,26.9,1,VR to 35 ft
55,3143,1.2,95,95,1493,3399,682,10483,3302,2451,0.143,26.8,1,VR to 35 ft
60,3267,1.4,95,95,1492,3389,682,10479,3298,2444,0.144,26.7,1,VR to 35 ft
65,3391,1.5,95,95,1490,3380,682,10476,3295,2437,0.144,26.7,1,VR to 35 ft
70,3526,1.7,104,104,1627,3337,643,10472,3291,2413,0.158,26.6,3,400 ft to 1500 ft
75,3663,1.8,109,109,1701,3327,643,10469,3288,2398,0.166,26.5,4,Climb (IAS)
80,3820,2.0,133,132,2007,3226,630,10466,3285,2352,0.202,25.6,4,Climb (IAS)
85,3998,2.2,156,155,2203,3131,695,10463,3282,2281,0.237,23.9,4,Climb (IAS)
90,4187,2.4,177,175,2303,3045,799,10460,3279,2217,0.269,22.0,4,Climb (IAS)
95,4378,2.7,183,180,2271,3000,854,10457,3276,2167,0.278,21.0,4,Climb (IAS)
100,4567,2.9,184,180,2265,2987,854,10454,3273,2154,0.279,20.8,4,Climb (IAS)
105,4755,3.2,184,180,2259,2973,854,10451,3270,2145,0.28,20.7,4,Climb (IAS)
110,4943,3.4,185,180,2253,2960,854,10448,3267,2135,0.282,20.6,4,Climb (IAS)
115,5130,3.7,186,180,2247,2946,854,10445,3264,2125,0.283,20.5,4,Climb (IAS)
120,5317,3.9,186,180,2240,2933,853,10442,3261,2116,0.284,20.3,4,Climb (IAS)
125,5504,4.2,187,180,2234,2920,853,10439,3258,2106,0.285,20.2,4,Climb (IAS)
130,5690,4.5,187,180,2228,2906,853,10436,3255,2096,0.286,20.1,4,Climb (IAS)
135,5875,4.7,188,180,2221,2893,853,10433,3252,2087,0.287,19.9,4,Climb (IAS)
140,6060,5.0,189,180,2215,2880,853,10430,3249,2077,0.289,19.8,4,Climb (IAS)
