# Flight Simulation Results - CJ1 Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 167 lb
# Cruise Altitude: 33000 ft
# Winds/Temps Source: No Wind
# Generated: 2025-11-25 21:01:46
# Original Data Points: 1199
# Sampled Data Points (5-sec intervals): 1199
# Time Range: 0 - 10447 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),Segment,Segment Title
145,6129,5.6,210,200,2145,2811,1063,10314,3247,2028,0.321,17.2,4,Climb (IAS)
150,6307,5.9,211,200,2138,2799,1063,10311,3244,2019,0.322,17.1,4,Climb (IAS)
155,6485,6.2,211,200,2130,2786,1063,10308,3241,2010,0.324,17.0,4,Climb (IAS)
160,6662,6.5,212,200,2122,2774,1062,10305,3238,2001,0.325,16.8,4,Climb (IAS)
165,6839,6.8,213,200,2114,2762,1062,10302,3235,1992,0.326,16.7,4,Climb (IAS)
170,7014,7.0,213,200,2106,2749,1062,10300,3233,1983,0.328,16.6,4,Climb (IAS)
175,7189,7.3,214,200,2098,2737,1062,10297,3230,1974,0.329,16.5,4,Climb (IAS)
180,7364,7.6,215,200,2091,2725,1061,10294,3227,1965,0.33,16.4,4,Climb (IAS)
185,7538,7.9,215,200,2082,2713,1061,10291,3224,1957,0.331,16.3,4,Climb (IAS)
190,7711,8.2,216,200,2074,2701,1061,10289,3222,1948,0.333,16.1,4,Climb (IAS)
195,7883,8.5,217,200,2066,2689,1061,10286,3219,1939,0.334,16.0,4,Climb (IAS)
200,8055,8.8,217,200,2058,2676,1060,10283,3216,1931,0.335,15.9,4,Climb (IAS)
205,8226,9.1,218,200,2050,2665,1060,10281,3214,1922,0.337,15.8,4,Climb (IAS)
210,8397,9.4,219,200,2042,2653,1060,10278,3211,1913,0.338,15.7,4,Climb (IAS)
215,8566,9.8,219,200,2034,2641,1060,10275,3208,1905,0.339,15.6,4,Climb (IAS)
220,8736,10.1,220,200,2025,2629,1059,10273,3206,1896,0.341,15.5,4,Climb (IAS)
225,8904,10.4,221,200,2017,2617,1059,10270,3203,1888,0.342,15.3,4,Climb (IAS)
230,9072,10.7,221,200,2009,2605,1059,10268,3201,1879,0.343,15.2,4,Climb (IAS)
235,9239,11.0,222,200,2000,2594,1059,10265,3198,1871,0.345,15.1,4,Climb (IAS)
240,9405,11.3,223,200,1992,2582,1058,10262,3195,1862,0.346,15.0,4,Climb (IAS)
245,9570,11.6,224,200,1984,2570,1058,10260,3193,1854,0.347,14.9,4,Climb (IAS)
250,9735,11.9,224,200,1975,2559,1058,10257,3190,1846,0.348,14.8,4,Climb (IAS)
255,9899,12.2,225,200,1967,2547,1058,10255,3188,1837,0.35,14.7,4,Climb (IAS)
260,10063,12.5,226,200,1958,2536,1057,10252,3185,1829,0.351,14.6,4,Climb (IAS)
265,10226,12.8,226,200,1950,2525,1057,10250,3183,1821,0.352,14.5,4,Climb (IAS)
270,10388,13.2,227,200,1941,2513,1057,10247,3180,1813,0.354,14.4,4,Climb (IAS)
275,10549,13.5,228,200,1933,2502,1057,10245,3178,1805,0.355,14.2,4,Climb (IAS)
280,10710,13.8,228,200,1924,2491,1056,10242,3175,1797,0.356,14.1,4,Climb (IAS)
285,10870,14.1,229,200,1916,2480,1056,10240,3173,1788,0.358,14.0,4,Climb (IAS)
290,11029,14.4,230,200,1907,2468,1056,10237,3170,1780,0.359,13.9,4,Climb (IAS)
295,11187,14.8,230,200,1898,2457,1056,10235,3168,1772,0.36,13.8,4,Climb (IAS)
300,11345,15.1,231,200,1890,2446,1055,10232,3165,1765,0.362,13.7,4,Climb (IAS)
305,11502,15.4,232,200,1881,2435,1055,10230,3163,1757,0.363,13.6,4,Climb (IAS)
310,11658,15.7,232,200,1872,2424,1055,10227,3160,1749,0.364,13.5,4,Climb (IAS)
315,11814,16.0,233,200,1864,2414,1055,10225,3158,1741,0.366,13.4,4,Climb (IAS)
320,11969,16.4,234,200,1855,2403,1054,10223,3156,1733,0.367,13.3,4,Climb (IAS)
325,12123,16.7,234,200,1846,2392,1054,10220,3153,1725,0.368,13.2,4,Climb (IAS)
330,12277,17.0,235,200,1837,2381,1054,10218,3151,1718,0.37,13.1,4,Climb (IAS)
335,12429,17.3,236,200,1829,2371,1054,10215,3148,1710,0.371,13.0,4,Climb (IAS)
340,12581,17.7,236,200,1820,2360,1053,10213,3146,1702,0.372,12.9,4,Climb (IAS)
345,12732,18.0,237,200,1811,2350,1053,10211,3144,1695,0.374,12.8,4,Climb (IAS)
350,12883,18.3,238,200,1802,2339,1053,10208,3141,1687,0.375,12.7,4,Climb (IAS)
355,13033,18.7,238,200,1794,2329,1053,10206,3139,1680,0.376,12.6,4,Climb (IAS)
360,13182,19.0,239,200,1785,2319,1052,10204,3137,1672,0.378,12.5,4,Climb (IAS)
365,13330,19.3,240,200,1776,2308,1052,10201,3134,1665,0.379,12.4,4,Climb (IAS)
370,13477,19.7,240,200,1767,2298,1052,10199,3132,1658,0.38,12.3,4,Climb (IAS)
375,13624,20.0,241,200,1758,2288,1052,10197,3130,1650,0.381,12.2,4,Climb (IAS)
380,13770,20.3,242,200,1749,2278,1051,10194,3127,1643,0.383,12.1,4,Climb (IAS)
385,13916,20.7,242,200,1741,2268,1051,10192,3125,1636,0.384,12.0,4,Climb (IAS)
390,14060,21.0,243,200,1732,2258,1051,10190,3123,1628,0.385,11.9,4,Climb (IAS)
395,14204,21.3,244,200,1723,2248,1051,10188,3121,1621,0.387,11.8,4,Climb (IAS)
400,14347,21.7,244,200,1714,2238,1050,10185,3118,1614,0.388,11.7,4,Climb (IAS)
405,14490,22.0,245,200,1705,2228,1050,10183,3116,1607,0.389,11.6,4,Climb (IAS)
410,14631,22.4,246,200,1696,2218,1050,10181,3114,1600,0.391,11.6,4,Climb (IAS)
415,14772,22.7,246,200,1687,2209,1050,10179,3112,1593,0.392,11.5,4,Climb (IAS)
420,14912,23.0,247,200,1679,2199,1049,10177,3110,1586,0.393,11.4,4,Climb (IAS)
425,15052,23.4,248,200,1670,2189,1049,10174,3107,1579,0.395,11.3,4,Climb (IAS)
430,15191,23.7,248,200,1661,2180,1049,10172,3105,1572,0.396,11.2,4,Climb (IAS)
435,15329,24.1,249,200,1652,2170,1049,10170,3103,1565,0.397,11.1,4,Climb (IAS)
440,15466,24.4,250,200,1643,2161,1048,10168,3101,1559,0.399,11.0,4,Climb (IAS)
445,15602,24.8,250,200,1634,2152,1048,10166,3099,1552,0.4,10.9,4,Climb (IAS)
450,15738,25.1,251,200,1626,2142,1048,10164,3097,1545,0.401,10.8,4,Climb (IAS)
455,15873,25.5,252,200,1617,2133,1048,10161,3094,1539,0.403,10.7,4,Climb (IAS)
460,16007,25.8,252,200,1608,2124,1047,10159,3092,1532,0.404,10.7,4,Climb (IAS)
465,16141,26.2,253,200,1599,2115,1047,10157,3090,1525,0.405,10.6,4,Climb (IAS)
470,16274,26.5,254,200,1590,2106,1047,10155,3088,1519,0.406,10.5,4,Climb (IAS)
475,16406,26.9,254,200,1581,2097,1046,10153,3086,1512,0.408,10.4,4,Climb (IAS)
480,16537,27.2,255,200,1573,2088,1046,10151,3084,1506,0.409,10.3,4,Climb (IAS)
485,16668,27.6,256,200,1564,2079,1046,10149,3082,1499,0.41,10.2,4,Climb (IAS)
490,16798,27.9,256,200,1555,2070,1046,10147,3080,1493,0.412,10.1,4,Climb (IAS)
495,16927,28.3,257,200,1546,2061,1045,10145,3078,1487,0.413,10.1,4,Climb (IAS)
500,17055,28.7,258,200,1538,2053,1045,10143,3076,1480,0.414,10.0,4,Climb (IAS)
505,17183,29.0,258,200,1529,2044,1045,10141,3074,1474,0.415,9.9,4,Climb (IAS)
510,17310,29.4,259,200,1520,2035,1045,10139,3072,1468,0.417,9.8,4,Climb (IAS)
515,17436,29.7,259,200,1511,2027,1044,10136,3069,1462,0.418,9.7,4,Climb (IAS)
520,17562,30.1,260,200,1503,2018,1044,10134,3067,1456,0.419,9.7,4,Climb (IAS)
525,17686,30.5,261,200,1494,2010,1044,10132,3065,1450,0.421,9.6,4,Climb (IAS)
530,17810,30.8,261,200,1485,2002,1044,10130,3063,1444,0.422,9.5,4,Climb (IAS)
535,17934,31.2,262,200,1477,1993,1043,10128,3061,1438,0.423,9.4,4,Climb (IAS)
540,18056,31.5,263,200,1468,1985,1043,10126,3059,1432,0.424,9.3,4,Climb (IAS)
545,18178,31.9,263,200,1461,1978,1043,10124,3057,1426,0.425,9.3,4,Climb (IAS)
550,18300,32.3,264,200,1453,1971,1043,10123,3056,1421,0.427,9.2,4,Climb (IAS)
555,18420,32.6,264,200,1446,1964,1042,10121,3054,1416,0.428,9.1,4,Climb (IAS)
560,18540,33.0,265,200,1438,1957,1042,10119,3052,1411,0.429,9.1,4,Climb (IAS)
565,18660,33.4,265,200,1431,1950,1042,10117,3050,1406,0.43,9.0,4,Climb (IAS)
570,18779,33.7,266,200,1423,1943,1042,10115,3048,1401,0.431,8.9,4,Climb (IAS)
575,18897,34.1,266,200,1416,1936,1042,10113,3046,1396,0.432,8.9,4,Climb (IAS)
580,19015,34.5,267,200,1408,1929,1041,10111,3044,1391,0.433,8.8,4,Climb (IAS)
585,19132,34.9,268,200,1401,1922,1041,10109,3042,1386,0.434,8.7,4,Climb (IAS)
590,19248,35.2,268,200,1393,1915,1041,10107,3040,1381,0.435,8.7,4,Climb (IAS)
595,19364,35.6,269,200,1386,1908,1041,10105,3038,1376,0.437,8.6,4,Climb (IAS)
600,19479,36.0,269,200,1378,1902,1040,10103,3036,1371,0.438,8.6,4,Climb (IAS)
605,19593,36.4,270,200,1371,1895,1040,10101,3034,1366,0.439,8.5,4,Climb (IAS)
610,19707,36.7,270,200,1364,1888,1040,10099,3032,1361,0.44,8.4,4,Climb (IAS)
615,19820,37.1,271,200,1356,1882,1040,10097,3030,1357,0.441,8.4,4,Climb (IAS)
620,19933,37.5,271,200,1349,1875,1039,10096,3029,1352,0.442,8.3,4,Climb (IAS)
625,20045,37.9,272,200,1342,1869,1039,10094,3027,1347,0.443,8.2,4,Climb (IAS)
630,20157,38.2,272,200,1334,1862,1039,10092,3025,1343,0.444,8.2,4,Climb (IAS)
635,20267,38.6,273,200,1327,1856,1039,10090,3023,1338,0.445,8.1,4,Climb (IAS)
640,20378,39.0,273,200,1320,1849,1039,10088,3021,1333,0.446,8.1,4,Climb (IAS)
645,20487,39.4,274,200,1312,1843,1038,10086,3019,1329,0.447,8.0,4,Climb (IAS)
650,20596,39.8,274,200,1305,1836,1038,10084,3017,1324,0.448,7.9,4,Climb (IAS)
655,20705,40.1,275,200,1298,1830,1038,10083,3016,1320,0.449,7.9,4,Climb (IAS)
660,20812,40.5,276,200,1291,1824,1038,10081,3014,1315,0.451,7.8,4,Climb (IAS)
665,20920,40.9,276,200,1284,1818,1037,10079,3012,1311,0.452,7.8,4,Climb (IAS)
670,21026,41.3,277,200,1277,1812,1037,10077,3010,1306,0.453,7.7,4,Climb (IAS)
675,21132,41.7,277,200,1269,1805,1037,10075,3008,1302,0.454,7.7,4,Climb (IAS)
680,21238,42.1,278,200,1262,1799,1037,10074,3007,1297,0.455,7.6,4,Climb (IAS)
685,21343,42.4,278,200,1255,1793,1036,10072,3005,1293,0.456,7.5,4,Climb (IAS)
690,21447,42.8,279,200,1248,1787,1036,10070,3003,1289,0.457,7.5,4,Climb (IAS)
695,21550,43.2,279,200,1241,1781,1036,10068,3001,1284,0.458,7.4,4,Climb (IAS)
700,21653,43.6,280,200,1234,1775,1036,10066,2999,1280,0.459,7.4,4,Climb (IAS)
705,21756,44.0,280,200,1227,1770,1036,10065,2998,1276,0.46,7.3,4,Climb (IAS)
710,21858,44.4,281,200,1220,1764,1035,10063,2996,1272,0.461,7.3,4,Climb (IAS)
715,21959,44.8,281,200,1213,1758,1035,10061,2994,1267,0.462,7.2,4,Climb (IAS)
720,22060,45.2,282,200,1206,1752,1035,10059,2992,1263,0.463,7.1,4,Climb (IAS)
725,22160,45.6,282,200,1199,1746,1035,10058,2991,1259,0.464,7.1,4,Climb (IAS)
730,22260,45.9,283,200,1192,1741,1034,10056,2989,1255,0.465,7.0,4,Climb (IAS)
735,22359,46.3,283,200,1185,1735,1034,10054,2987,1251,0.466,7.0,4,Climb (IAS)
740,22457,46.7,284,200,1178,1729,1034,10052,2985,1247,0.467,6.9,4,Climb (IAS)
745,22555,47.1,284,200,1172,1724,1034,10051,2984,1243,0.468,6.9,4,Climb (IAS)
750,22652,47.5,285,200,1165,1718,1034,10049,2982,1239,0.469,6.8,4,Climb (IAS)
755,22749,47.9,285,200,1158,1713,1033,10047,2980,1235,0.47,6.8,4,Climb (IAS)
760,22845,48.3,286,200,1151,1707,1033,10046,2979,1231,0.471,6.7,4,Climb (IAS)
765,22941,48.7,286,200,1144,1702,1033,10044,2977,1227,0.472,6.7,4,Climb (IAS)
770,23036,49.1,287,200,1138,1697,1033,10042,2975,1223,0.473,6.6,4,Climb (IAS)
775,23130,49.5,287,200,1131,1691,1032,10040,2973,1219,0.474,6.6,4,Climb (IAS)
780,23224,49.9,288,200,1124,1686,1032,10039,2972,1215,0.475,6.5,4,Climb (IAS)
785,23317,50.3,288,200,1118,1681,1032,10037,2970,1212,0.476,6.5,4,Climb (IAS)
790,23410,50.7,288,200,1111,1675,1032,10035,2968,1208,0.477,6.4,4,Climb (IAS)
795,23502,51.1,289,200,1104,1670,1032,10034,2967,1204,0.478,6.4,4,Climb (IAS)
800,23594,51.5,289,200,1098,1665,1031,10032,2965,1200,0.479,6.3,4,Climb (IAS)
805,23685,51.9,290,200,1091,1660,1031,10030,2963,1197,0.48,6.3,4,Climb (IAS)
810,23776,52.3,290,200,1085,1655,1031,10029,2962,1193,0.481,6.2,4,Climb (IAS)
815,23866,52.7,291,200,1078,1650,1031,10027,2960,1189,0.482,6.2,4,Climb (IAS)
820,23956,53.1,291,200,1072,1645,1030,10025,2958,1186,0.483,6.1,4,Climb (IAS)
825,24045,53.5,292,200,1065,1640,1030,10024,2957,1182,0.484,6.1,4,Climb (IAS)
830,24133,53.9,292,200,1059,1635,1030,10022,2955,1178,0.485,6.0,4,Climb (IAS)
835,24221,54.3,293,200,1052,1630,1030,10021,2954,1175,0.486,6.0,4,Climb (IAS)
840,24308,54.7,293,200,1046,1625,1030,10019,2952,1171,0.487,6.0,4,Climb (IAS)
845,24395,55.2,294,200,1040,1620,1029,10017,2950,1168,0.488,5.9,4,Climb (IAS)
850,24481,55.6,294,200,1033,1615,1029,10016,2949,1164,0.489,5.9,4,Climb (IAS)
855,24567,56.0,295,200,1027,1611,1029,10014,2947,1161,0.49,5.8,4,Climb (IAS)
860,24652,56.4,295,200,1021,1606,1029,10012,2945,1158,0.491,5.8,4,Climb (IAS)
865,24737,56.8,295,200,1014,1601,1028,10011,2944,1154,0.492,5.7,4,Climb (IAS)
870,24821,57.2,296,200,1008,1596,1028,10009,2942,1151,0.493,5.7,4,Climb (IAS)
875,24905,57.6,296,200,1002,1592,1028,10008,2941,1147,0.493,5.6,4,Climb (IAS)
880,24988,58.0,297,200,996,1587,1028,10006,2939,1144,0.494,5.6,4,Climb (IAS)
885,25071,58.4,297,200,989,1583,1028,10004,2937,1141,0.495,5.6,4,Climb (IAS)
890,25153,58.9,298,200,983,1578,1027,10003,2936,1137,0.496,5.5,4,Climb (IAS)
895,25235,59.3,298,200,977,1573,1027,10001,2934,1134,0.497,5.5,4,Climb (IAS)
900,25316,59.7,299,200,971,1569,1027,10000,2933,1131,0.498,5.4,4,Climb (IAS)
905,25396,60.1,299,200,965,1565,1027,9998,2931,1128,0.499,5.4,4,Climb (IAS)
910,25477,60.5,299,200,959,1560,1027,9997,2930,1125,0.5,5.3,4,Climb (IAS)
915,25556,60.9,300,200,953,1556,1027,9995,2928,1121,0.501,5.3,4,Climb (IAS)
920,25635,61.3,300,200,947,1551,1026,9994,2927,1118,0.502,5.3,4,Climb (IAS)
925,25714,61.8,301,200,941,1547,1026,9992,2925,1115,0.503,5.2,4,Climb (IAS)
930,25792,62.2,301,200,935,1543,1026,9990,2923,1112,0.503,5.2,4,Climb (IAS)
935,25870,62.6,302,200,930,1538,1025,9989,2922,1109,0.504,5.1,4,Climb (IAS)
940,25947,63.0,302,200,924,1534,1025,9987,2920,1106,0.505,5.1,4,Climb (IAS)
945,26024,63.4,302,200,918,1530,1025,9986,2919,1103,0.506,5.1,4,Climb (IAS)
950,26100,63.9,303,200,912,1526,1025,9984,2917,1100,0.507,5.0,4,Climb (IAS)
955,26175,64.3,303,200,907,1522,1024,9983,2916,1097,0.508,5.0,4,Climb (IAS)
960,26251,64.7,304,200,901,1518,1024,9981,2914,1094,0.509,4.9,4,Climb (IAS)
965,26326,65.1,304,200,895,1513,1024,9980,2913,1091,0.51,4.9,4,Climb (IAS)
970,26400,65.5,304,200,889,1509,1024,9978,2911,1088,0.51,4.9,4,Climb (IAS)
975,26474,66.0,305,200,884,1505,1023,9977,2910,1085,0.511,4.8,4,Climb (IAS)
980,26547,66.4,305,200,878,1501,1023,9975,2908,1082,0.512,4.8,4,Climb (IAS)
985,26620,66.8,306,200,872,1497,1023,9974,2907,1079,0.513,4.8,4,Climb (IAS)
990,26692,67.2,306,200,867,1493,1023,9972,2905,1076,0.514,4.7,4,Climb (IAS)
995,26764,67.7,306,200,861,1490,1023,9971,2904,1074,0.515,4.7,4,Climb (IAS)
1000,26836,68.1,307,200,856,1486,1022,9969,2902,1071,0.516,4.7,4,Climb (IAS)
1005,26907,68.5,307,200,850,1482,1022,9968,2901,1068,0.516,4.6,4,Climb (IAS)
1010,26977,68.9,308,200,845,1478,1022,9966,2899,1065,0.517,4.6,4,Climb (IAS)
1015,27047,69.4,308,200,839,1474,1022,9965,2898,1062,0.518,4.5,4,Climb (IAS)
1020,27117,69.8,308,200,834,1470,1022,9963,2896,1060,0.519,4.5,4,Climb (IAS)
1025,27186,70.2,309,200,828,1467,1022,9962,2895,1057,0.52,4.5,4,Climb (IAS)
1030,27255,70.7,309,200,823,1463,1021,9960,2893,1054,0.52,4.4,4,Climb (IAS)
1035,27323,71.1,310,200,817,1459,1021,9959,2892,1052,0.521,4.4,4,Climb (IAS)
1040,27391,71.5,310,200,812,1456,1021,9957,2890,1049,0.522,4.4,4,Climb (IAS)
1045,27458,71.9,310,200,806,1452,1021,9956,2889,1046,0.523,4.3,4,Climb (IAS)
1050,27525,72.4,311,200,801,1448,1021,9955,2888,1044,0.524,4.3,4,Climb (IAS)
1055,27592,72.8,311,200,796,1445,1021,9953,2886,1041,0.525,4.3,4,Climb (IAS)
1060,27658,73.2,311,200,790,1441,1021,9952,2885,1039,0.525,4.2,4,Climb (IAS)
1065,27723,73.7,312,200,785,1438,1020,9950,2883,1036,0.526,4.2,4,Climb (IAS)
1070,27789,74.1,312,200,780,1434,1020,9949,2882,1034,0.527,4.2,4,Climb (IAS)
1075,27853,74.5,313,200,774,1431,1020,9947,2880,1031,0.528,4.1,4,Climb (IAS)
1080,27918,75.0,313,200,769,1427,1020,9946,2879,1029,0.528,4.1,4,Climb (IAS)
1085,27981,75.4,313,200,764,1424,1020,9945,2878,1026,0.529,4.1,4,Climb (IAS)
1090,28045,75.8,314,200,759,1420,1020,9943,2876,1024,0.53,4.0,4,Climb (IAS)
1095,28108,76.3,314,200,756,1417,1018,9942,2875,1021,0.53,4.0,5,Climb (Mach)
1100,28171,76.7,314,199,754,1414,1016,9940,2873,1019,0.53,4.0,5,Climb (Mach)
1105,28234,77.2,313,199,752,1411,1013,9939,2872,1017,0.53,4.0,5,Climb (Mach)
1110,28296,77.6,313,199,751,1408,1011,9937,2870,1015,0.53,4.0,5,Climb (Mach)
1115,28359,78.0,313,198,749,1405,1009,9936,2869,1012,0.53,4.0,5,Climb (Mach)
1120,28421,78.5,313,198,747,1402,1007,9935,2868,1010,0.53,4.0,5,Climb (Mach)
1125,28483,78.9,313,198,745,1399,1005,9933,2866,1008,0.53,4.0,5,Climb (Mach)
1130,28545,79.3,313,198,743,1395,1002,9932,2865,1006,0.53,4.0,5,Climb (Mach)
1135,28607,79.8,313,197,741,1392,1000,9930,2863,1003,0.53,4.0,5,Climb (Mach)
1140,28669,80.2,313,197,740,1389,998,9929,2862,1001,0.53,3.9,5,Climb (Mach)
1145,28730,80.6,313,197,738,1386,996,9928,2861,999,0.53,3.9,5,Climb (Mach)
1150,28792,81.1,313,196,736,1383,994,9926,2859,997,0.53,3.9,5,Climb (Mach)
1155,28853,81.5,313,196,734,1380,992,9925,2858,995,0.53,3.9,5,Climb (Mach)
1160,28914,81.9,312,196,732,1377,990,9924,2857,992,0.53,3.9,5,Climb (Mach)
1165,28975,82.4,312,196,730,1374,988,9922,2855,990,0.53,3.9,5,Climb (Mach)
1170,29035,82.8,312,195,728,1371,986,9921,2854,988,0.53,3.9,5,Climb (Mach)
1175,29096,83.2,312,195,726,1368,983,9919,2852,986,0.53,3.9,5,Climb (Mach)
1180,29156,83.7,312,195,724,1365,981,9918,2851,984,0.53,3.9,5,Climb (Mach)
1185,29217,84.1,312,194,722,1362,979,9917,2850,981,0.53,3.9,5,Climb (Mach)
1190,29277,84.5,312,194,720,1359,977,9915,2848,979,0.53,3.9,5,Climb (Mach)
1195,29337,85.0,312,194,718,1356,975,9914,2847,977,0.53,3.8,5,Climb (Mach)
1200,29397,85.4,312,194,716,1353,973,9913,2846,975,0.53,3.8,5,Climb (Mach)
1205,29456,85.8,312,193,714,1350,971,9911,2844,973,0.53,3.8,5,Climb (Mach)
1210,29516,86.3,312,193,712,1347,969,9910,2843,971,0.53,3.8,5,Climb (Mach)
1215,29575,86.7,311,193,710,1344,967,9909,2842,969,0.53,3.8,5,Climb (Mach)
1220,29634,87.1,311,192,708,1341,966,9907,2840,966,0.53,3.8,5,Climb (Mach)
1225,29693,87.6,311,192,706,1338,964,9906,2839,964,0.53,3.8,5,Climb (Mach)
1230,29752,88.0,311,192,704,1335,962,9905,2838,962,0.53,3.8,5,Climb (Mach)
1235,29810,88.4,311,192,702,1332,960,9903,2836,960,0.53,3.8,5,Climb (Mach)
1240,29869,88.9,311,191,700,1329,958,9902,2835,958,0.53,3.8,5,Climb (Mach)
1245,29927,89.3,311,191,698,1327,956,9901,2834,956,0.53,3.7,5,Climb (Mach)
1250,29985,89.7,311,191,696,1324,954,9899,2832,954,0.53,3.7,5,Climb (Mach)
1255,30043,90.2,311,191,694,1321,952,9898,2831,952,0.53,3.7,5,Climb (Mach)
1260,30101,90.6,311,190,692,1318,950,9897,2830,950,0.53,3.7,5,Climb (Mach)
1265,30158,91.0,311,190,690,1315,949,9895,2828,948,0.53,3.7,5,Climb (Mach)
1270,30216,91.5,310,190,688,1312,947,9894,2827,945,0.53,3.7,5,Climb (Mach)
1275,30273,91.9,310,189,686,1309,945,9893,2826,943,0.53,3.7,5,Climb (Mach)
1280,30330,92.3,310,189,684,1306,943,9891,2824,941,0.53,3.7,5,Climb (Mach)
1285,30387,92.7,310,189,682,1303,941,9890,2823,939,0.53,3.7,5,Climb (Mach)
1290,30443,93.2,310,189,679,1300,939,9889,2822,937,0.53,3.7,5,Climb (Mach)
1295,30500,93.6,310,188,677,1298,938,9887,2820,935,0.53,3.6,5,Climb (Mach)
1300,30556,94.0,310,188,675,1295,936,9886,2819,933,0.53,3.6,5,Climb (Mach)
1305,30612,94.5,310,188,673,1292,934,9885,2818,931,0.53,3.6,5,Climb (Mach)
1310,30668,94.9,310,188,671,1289,932,9884,2817,929,0.53,3.6,5,Climb (Mach)
1315,30724,95.3,310,187,669,1286,931,9882,2815,927,0.53,3.6,5,Climb (Mach)
1320,30780,95.8,310,187,667,1283,929,9881,2814,925,0.53,3.6,5,Climb (Mach)
1325,30835,96.2,310,187,664,1280,927,9880,2813,923,0.53,3.6,5,Climb (Mach)
1330,30891,96.6,309,187,662,1278,925,9878,2811,921,0.53,3.6,5,Climb (Mach)
1335,30946,97.0,309,186,660,1275,924,9877,2810,919,0.53,3.6,5,Climb (Mach)
1340,31001,97.5,309,186,658,1272,922,9876,2809,917,0.53,3.5,5,Climb (Mach)
1345,31055,97.9,309,186,656,1269,920,9875,2808,915,0.53,3.5,5,Climb (Mach)
