aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts
CJ1,Flatwing,0,-10,41000,0.62,0,930.0448992908447,169.0,2740.0,39002.0,355.587531948856,184.4954362815304
CJ1,Flatwing,0,-10,41000,0.62,300,930.0124209982029,170.0,2740.0,39002.0,355.587531948856,184.4976678070556
CJ1,Flatwing,0,-10,41000,0.62,600,930.0108871585461,170.0,2500.0,39003.0,355.587531948856,184.49159660225075
CJ1,Flatwing,0,-10,41000,0.62,900,930.0108871585461,170.0,2200.0,39003.0,355.587531948856,184.49159660225075
CJ1,Flatwing,0,-10,41000,0.62,1200,,,,,,
CJ1,Flatwing,0,-10,41000,0.62,1500,,,,,,
CJ1,Tamarack,0,-10,41000,0.62,0,936.9786762372594,171.0,2740.0,41002.0,355.587531948856,174.39937139920596
CJ1,Tamarack,0,-10,41000,0.62,364,937.0112321350647,172.0,2657.0,41004.0,355.587531948856,174.39214301006413
CJ1,Tamarack,0,-10,41000,0.62,728,937.0112321350647,172.0,2293.0,41004.0,355.587531948856,174.39214301006413
CJ1,Tamarack,0,-10,41000,0.62,1093,937.0112321350647,172.0,1928.0,41004.0,355.587531948856,174.39214301006413
CJ1,Tamarack,0,-10,41000,0.62,1457,,,,,,
CJ1,Tamarack,0,-10,41000,0.62,1821,,,,,,
