aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,total_time_min
CJ1,Flatwing,0,0,41000,0.0,0,238
CJ1,Flatwing,0,0,40000,0.0,0,232
CJ1,Flatwing,0,0,39000,0.0,0,224
CJ1,Flatwing,0,0,38000,0.0,0,214
CJ1,Flatwing,0,0,37000,0.0,0,204
CJ1,Flatwing,0,0,36000,0.0,0,197
CJ1,Flatwing,0,0,35000,0.0,0,189
CJ1,Flatwing,0,0,34000,0.0,0,181
CJ1,Flatwing,0,0,33000,0.0,0,174
CJ1,Tamarack,0,0,41000,0.0,0,253
CJ1,Tamarack,0,0,40000,0.0,0,239
CJ1,Tamarack,0,0,39000,0.0,0,226
CJ1,Tamarack,0,0,38000,0.0,0,215
CJ1,Tamarack,0,0,37000,0.0,0,205
CJ1,Tamarack,0,0,36000,0.0,0,198
CJ1,Tamarack,0,0,35000,0.0,0,189
CJ1,Tamarack,0,0,34000,0.0,0,181
CJ1,Tamarack,0,0,33000,0.0,0,174
