aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,taxi_fuel,reserve_fuel,save_plot,cruise_mode,initial_fuel_lb,takeoff_weight_lb,status,error_message,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts,achieved_alt_ft,altitude_limited,achieved_mach,mach_limited,reserve_fuel_calc_lb
CJ1,Flatwing,0,0,38000,0.0,667,100,600,False,Max Range,3133,10600,ok,,970.0,189,2433,38002,329.2645766566006,163.0,38002,False,0.5741034743491914,False,700
CJ1,Flatwing,0,0,38000,0.0,833,100,600,False,Max Range,2967,10600,ok,,895.0,174,2267,38002,329.2645766566006,163.0,38002,False,0.5741034743491914,False,700
CJ1,Flatwing,0,0,38000,0.0,1000,100,600,False,Max Range,2800,10600,ok,,820.0,159,2100,38002,329.2645766566006,163.0,38002,False,0.5741034743491914,False,700
CJ1,Flatwing,0,0,38000,0.0,1167,100,600,False,Max Range,2633,10600,ok,,743.0,144,1933,38002,329.2645766566006,166.0,38002,False,0.5741034743491914,False,700
CJ1,Flatwing,0,0,38000,0.0,1333,100,600,False,Max Range,2467,10600,ok,,667.0,129,1767,38002,329.2645766566006,166.0,38002,False,0.5741034743491914,False,700
CJ1,Flatwing,0,0,38000,0.0,1500,100,600,False,Max Range,2300,10600,ok,,588.0,114,1600,38002,329.2645766566006,167.0,38002,False,0.5741034743491914,False,700
CJ1,Flatwing,0,0,37000,0.0,0,100,600,False,Max Range,3440,10240,ok,,1023.0,208,2740,37001,315.43714219640424,158.0,37001,False,0.5499940537563603,False,700
CJ1,Flatwing,0,0,37000,0.0,167,100,600,False,Max Range,3440,10407,ok,,1029.0,207,2740,37005,321.27923877111266,158.0,37005,False,0.5601802935732283,False,700
CJ1,Flatwing,0,0,37000,0.0,333,100,600,False,Max Range,3440,10573,ok,,1035.0,207,2740,37001,321.9760858738461,162.0,37001,False,0.5613953114376816,False,700
CJ1,Flatwing,0,0,37000,0.0,500,100,600,False,Max Range,3300,10600,ok,,979.0,195,2600,37005,322.09927736170084,162.0,37005,False,0.5616101072772639,False,700
CJ1,Flatwing,0,0,37000,0.0,667,100,600,False,Max Range,3133,10600,ok,,910.0,181,2433,37005,322.09927736170084,163.0,37005,False,0.5616101072772639,False,700
CJ1,Flatwing,0,0,37000,0.0,833,100,600,False,Max Range,2967,10600,ok,,842.0,167,2267,37005,322.09927736170084,163.0,37005,False,0.5616101072772639,False,700
CJ1,Flatwing,0,0,37000,0.0,1000,100,600,False,Max Range,2800,10600,ok,,772.0,153,2100,37005,322.09927736170084,163.0,37005,False,0.5616101072772639,False,700
CJ1,Flatwing,0,0,37000,0.0,1167,100,600,False,Max Range,2633,10600,ok,,702.0,139,1933,37005,322.09927736170084,166.0,37005,False,0.5616101072772639,False,700
CJ1,Flatwing,0,0,37000,0.0,1333,100,600,False,Max Range,2467,10600,ok,,631.0,125,1767,37005,322.09927736170084,166.0,37005,False,0.5616101072772639,False,700
CJ1,Flatwing,0,0,37000,0.0,1500,100,600,False,Max Range,2300,10600,ok,,559.0,110,1600,37005,322.09927736170084,167.0,37005,False,0.5616101072772639,False,700
CJ1,Flatwing,0,0,36000,0.0,0,100,600,False,Max Range,3440,10240,ok,,943.0,201,2740,36004,299.0350311840389,151.0,36004,False,0.521395444654596,False,700
CJ1,Flatwing,0,0,36000,0.0,167,100,600,False,Max Range,3440,10407,ok,,949.0,201,2740,36005,299.8640974090567,151.0,36005,False,0.5228409988805662,False,700
CJ1,Flatwing,0,0,36000,0.0,333,100,600,False,Max Range,3440,10573,ok,,954.0,200,2740,36001,306.0573315029776,155.0,36001,False,0.5336394796855211,False,700
CJ1,Flatwing,0,0,36000,0.0,500,100,600,False,Max Range,3300,10600,ok,,903.0,189,2600,36000,306.1815366138202,155.0,36000,False,0.5338560428712446,False,700
CJ1,Flatwing,0,0,36000,0.0,667,100,600,False,Max Range,3133,10600,ok,,842.0,175,2433,36000,306.1815366138202,156.0,36000,False,0.5338560428712446,False,700
CJ1,Flatwing,0,0,36000,0.0,833,100,600,False,Max Range,2967,10600,ok,,779.0,162,2267,36000,306.1815366138202,156.0,36000,False,0.5338560428712446,False,700
CJ1,Flatwing,0,0,36000,0.0,1000,100,600,False,Max Range,2800,10600,ok,,715.0,148,2100,36000,306.1815366138202,156.0,36000,False,0.5338560428712446,False,700
CJ1,Flatwing,0,0,36000,0.0,1167,100,600,False,Max Range,2633,10600,ok,,652.0,135,1933,36000,306.1815366138202,157.0,36000,False,0.5338560428712446,False,700
CJ1,Flatwing,0,0,36000,0.0,1333,100,600,False,Max Range,2467,10600,ok,,588.0,121,1767,36000,306.1815366138202,160.0,36000,False,0.5338560428712446,False,700
CJ1,Flatwing,0,0,36000,0.0,1500,100,600,False,Max Range,2300,10600,ok,,522.0,108,1600,36000,306.1815366138202,160.0,36000,False,0.5338560428712446,False,700
CJ1,Flatwing,0,0,35000,0.0,0,100,600,False,Max Range,3440,10240,ok,,905.0,193,2740,35004,299.1835712739554,155.0,35004,False,0.5216544381441693,False,700
CJ1,Flatwing,0,0,35000,0.0,167,100,600,False,Max Range,3440,10407,ok,,910.0,193,2740,35003,300.0183339693928,156.0,35003,False,0.5231099246971839,False,700
CJ1,Flatwing,0,0,35000,0.0,333,100,600,False,Max Range,3440,10573,ok,,916.0,192,2740,35006,306.2072467931492,159.0,35006,False,0.5339008709648974,False,700
CJ1,Flatwing,0,0,35000,0.0,500,100,600,False,Max Range,3300,10600,ok,,868.0,182,2600,35005,306.332349608737,160.0,35005,False,0.5341189993825034,False,700
CJ1,Flatwing,0,0,35000,0.0,667,100,600,False,Max Range,3133,10600,ok,,809.0,169,2433,35005,306.332349608737,160.0,35005,False,0.5341189993825034,False,700
CJ1,Flatwing,0,0,35000,0.0,833,100,600,False,Max Range,2967,10600,ok,,749.0,156,2267,35005,306.332349608737,160.0,35005,False,0.5341189993825034,False,700
CJ1,Flatwing,0,0,35000,0.0,1000,100,600,False,Max Range,2800,10600,ok,,689.0,143,2100,35005,306.332349608737,161.0,35005,False,0.5341189993825034,False,700
CJ1,Flatwing,0,0,35000,0.0,1167,100,600,False,Max Range,2633,10600,ok,,628.0,130,1933,35005,306.332349608737,161.0,35005,False,0.5341189993825034,False,700
CJ1,Flatwing,0,0,35000,0.0,1333,100,600,False,Max Range,2467,10600,ok,,567.0,117,1767,35005,306.332349608737,164.0,35005,False,0.5341189993825034,False,700
CJ1,Flatwing,0,0,35000,0.0,1500,100,600,False,Max Range,2300,10600,ok,,504.0,104,1600,35005,306.332349608737,165.0,35005,False,0.5341189993825034,False,700
CJ1,Flatwing,0,0,34000,0.0,0,100,600,False,Max Range,3440,10240,ok,,861.0,185,2740,34006,298.69321811828786,158.0,34006,False,0.5195303469011294,False,700
CJ1,Flatwing,0,0,34000,0.0,167,100,600,False,Max Range,3440,10407,ok,,866.0,185,2740,34001,299.51768396910177,159.0,34001,False,0.5209510976981071,False,700
CJ1,Flatwing,0,0,34000,0.0,333,100,600,False,Max Range,3440,10573,ok,,872.0,185,2740,34003,300.3380696608356,159.0,34003,False,0.5223834884047581,False,700
CJ1,Flatwing,0,0,34000,0.0,500,100,600,False,Max Range,3300,10600,ok,,826.0,174,2600,34000,300.46547284590105,163.0,34000,False,0.5225957206912267,False,700
CJ1,Flatwing,0,0,34000,0.0,667,100,600,False,Max Range,3133,10600,ok,,771.0,162,2433,34000,300.46547284590105,163.0,34000,False,0.5225957206912267,False,700
CJ1,Flatwing,0,0,34000,0.0,833,100,600,False,Max Range,2967,10600,ok,,715.0,150,2267,34000,300.46547284590105,164.0,34000,False,0.5225957206912267,False,700
CJ1,Flatwing,0,0,34000,0.0,1000,100,600,False,Max Range,2800,10600,ok,,658.0,138,2100,34000,300.46547284590105,164.0,34000,False,0.5225957206912267,False,700
CJ1,Flatwing,0,0,34000,0.0,1167,100,600,False,Max Range,2633,10600,ok,,600.0,125,1933,34000,300.46547284590105,164.0,34000,False,0.5225957206912267,False,700
CJ1,Flatwing,0,0,34000,0.0,1333,100,600,False,Max Range,2467,10600,ok,,542.0,113,1767,34000,300.46547284590105,165.0,34000,False,0.5225957206912267,False,700
CJ1,Flatwing,0,0,34000,0.0,1500,100,600,False,Max Range,2300,10600,ok,,484.0,101,1600,34000,300.46547284590105,165.0,34000,False,0.5225957206912267,False,700
CJ1,Flatwing,0,0,33000,0.0,0,100,600,False,Max Range,3440,10240,ok,,811.0,178,2740,33004,291.86120328710615,157.0,33004,False,0.5051155282902174,False,700
CJ1,Flatwing,0,0,33000,0.0,167,100,600,False,Max Range,3440,10407,ok,,817.0,178,2740,33007,292.72689227283706,158.0,33007,False,0.5066212280114416,False,700
CJ1,Flatwing,0,0,33000,0.0,333,100,600,False,Max Range,3440,10573,ok,,821.0,177,2740,33001,293.5677588640675,162.0,33001,False,0.5080598947438142,False,700
CJ1,Flatwing,0,0,33000,0.0,500,100,600,False,Max Range,3300,10600,ok,,780.0,168,2600,33003,293.7073472924925,162.0,33003,False,0.5083072182806071,False,700
CJ1,Flatwing,0,0,33000,0.0,667,100,600,False,Max Range,3133,10600,ok,,728.0,156,2433,33003,293.7073472924925,162.0,33003,False,0.5083072182806071,False,700
CJ1,Flatwing,0,0,33000,0.0,833,100,600,False,Max Range,2967,10600,ok,,675.0,144,2267,33003,293.7073472924925,163.0,33003,False,0.5083072182806071,False,700
CJ1,Flatwing,0,0,33000,0.0,1000,100,600,False,Max Range,2800,10600,ok,,622.0,133,2100,33003,293.7073472924925,163.0,33003,False,0.5083072182806071,False,700
CJ1,Flatwing,0,0,33000,0.0,1167,100,600,False,Max Range,2633,10600,ok,,568.0,121,1933,33003,293.7073472924925,163.0,33003,False,0.5083072182806071,False,700
CJ1,Flatwing,0,0,33000,0.0,1333,100,600,False,Max Range,2467,10600,ok,,515.0,109,1767,33003,293.7073472924925,164.0,33003,False,0.5083072182806071,False,700
CJ1,Flatwing,0,0,33000,0.0,1500,100,600,False,Max Range,2300,10600,ok,,459.0,97,1600,33003,293.7073472924925,167.0,33003,False,0.5083072182806071,False,700
CJ1,Tamarack,0,0,41000,0.0,0,100,600,False,Max Range,3440,10319,ok,,1283.0,256,2740,41004,322.4489527395158,146.0,41004,False,0.5622197988855637,False,700
CJ1,Tamarack,0,0,41000,0.0,202,100,600,False,Max Range,3440,10521,ok,,1291.0,255,2740,41001,328.04650694638684,146.0,41001,False,0.5719796562946227,False,700
CJ1,Tamarack,0,0,41000,0.0,405,100,600,False,Max Range,3316,10600,ok,,1226.0,241,2616,40900,328.13292959412536,149.0,40900,False,0.5721303422348868,False,700
CJ1,Tamarack,0,0,41000,0.0,607,100,600,False,Max Range,3114,10600,ok,,1119.0,220,2414,40900,328.13292959412536,149.0,40900,False,0.5721303422348868,False,700
CJ1,Tamarack,0,0,41000,0.0,809,100,600,False,Max Range,2912,10600,ok,,1011.0,198,2212,40900,328.13292959412536,150.0,40900,False,0.5721303422348868,False,700
CJ1,Tamarack,0,0,41000,0.0,1012,100,600,False,Max Range,2709,10600,ok,,901.0,177,2009,40900,328.13292959412536,150.0,40900,False,0.5721303422348868,False,700
CJ1,Tamarack,0,0,41000,0.0,1214,100,600,False,Max Range,2507,10600,ok,,790.0,155,1807,40900,328.13292959412536,153.0,40900,False,0.5721303422348868,False,700
CJ1,Tamarack,0,0,41000,0.0,1416,100,600,False,Max Range,2305,10600,ok,,678.0,134,1605,40900,328.13292959412536,153.0,40900,False,0.5721303422348868,False,700
CJ1,Tamarack,0,0,41000,0.0,1619,100,600,False,Max Range,2102,10600,ok,,564.0,112,1402,40900,328.13292959412536,154.0,40900,False,0.5721303422348868,False,700
CJ1,Tamarack,0,0,41000,0.0,1821,100,600,False,Max Range,1900,10600,ok,,451.0,91,1200,40900,328.13292959412536,154.0,40900,False,0.5721303422348868,False,700
CJ1,Tamarack,0,0,40000,0.0,0,100,600,False,Max Range,3440,10319,ok,,1182.0,242,2740,40005,314.76483573596187,145.0,40005,False,0.5488218247887423,False,700
CJ1,Tamarack,0,0,40000,0.0,202,100,600,False,Max Range,3440,10521,ok,,1190.0,241,2740,40002,320.5753778549107,146.0,40002,False,0.5589530464713586,False,700
CJ1,Tamarack,0,0,40000,0.0,405,100,600,False,Max Range,3316,10600,ok,,1134.0,229,2616,40000,320.95275115987914,149.0,40000,False,0.5596110319968862,False,700
CJ1,Tamarack,0,0,40000,0.0,607,100,600,False,Max Range,3114,10600,ok,,1037.0,208,2414,40000,320.95275115987914,149.0,40000,False,0.5596110319968862,False,700
CJ1,Tamarack,0,0,40000,0.0,809,100,600,False,Max Range,2912,10600,ok,,939.0,188,2212,40000,320.95275115987914,150.0,40000,False,0.5596110319968862,False,700
CJ1,Tamarack,0,0,40000,0.0,1012,100,600,False,Max Range,2709,10600,ok,,839.0,168,2009,40000,320.95275115987914,150.0,40000,False,0.5596110319968862,False,700
CJ1,Tamarack,0,0,40000,0.0,1214,100,600,False,Max Range,2507,10600,ok,,739.0,148,1807,40000,320.95275115987914,153.0,40000,False,0.5596110319968862,False,700
CJ1,Tamarack,0,0,40000,0.0,1416,100,600,False,Max Range,2305,10600,ok,,637.0,128,1605,40000,320.95275115987914,153.0,40000,False,0.5596110319968862,False,700
CJ1,Tamarack,0,0,40000,0.0,1619,100,600,False,Max Range,2102,10600,ok,,533.0,107,1402,40000,320.95275115987914,154.0,40000,False,0.5596110319968862,False,700
CJ1,Tamarack,0,0,40000,0.0,1821,100,600,False,Max Range,1900,10600,ok,,429.0,87,1200,40000,320.95275115987914,154.0,40000,False,0.5596110319968862,False,700
CJ1,Tamarack,0,0,39000,0.0,0,100,600,False,Max Range,3440,10319,ok,,1092.0,229,2740,39005,306.77678341901714,145.0,39005,False,0.5348939111485698,False,700
CJ1,Tamarack,0,0,39000,0.0,202,100,600,False,Max Range,3440,10521,ok,,1099.0,228,2740,39003,307.8390533468835,146.0,39003,False,0.5367460777632639,False,700
CJ1,Tamarack,0,0,39000,0.0,405,100,600,False,Max Range,3316,10600,ok,,1048.0,217,2616,39001,313.1983069882439,149.0,39001,False,0.5460904359285591,False,700
CJ1,Tamarack,0,0,39000,0.0,607,100,600,False,Max Range,3114,10600,ok,,960.0,198,2414,39001,313.1983069882439,149.0,39001,False,0.5460904359285591,False,700
CJ1,Tamarack,0,0,39000,0.0,809,100,600,False,Max Range,2912,10600,ok,,871.0,179,2212,39001,313.1983069882439,150.0,39001,False,0.5460904359285591,False,700
CJ1,Tamarack,0,0,39000,0.0,1012,100,600,False,Max Range,2709,10600,ok,,779.0,160,2009,39001,313.1983069882439,150.0,39001,False,0.5460904359285591,False,700
CJ1,Tamarack,0,0,39000,0.0,1214,100,600,False,Max Range,2507,10600,ok,,688.0,141,1807,39001,313.1983069882439,150.0,39001,False,0.5460904359285591,False,700
CJ1,Tamarack,0,0,39000,0.0,1416,100,600,False,Max Range,2305,10600,ok,,594.0,122,1605,39001,313.1983069882439,153.0,39001,False,0.5460904359285591,False,700
CJ1,Tamarack,0,0,39000,0.0,1619,100,600,False,Max Range,2102,10600,ok,,500.0,103,1402,39001,313.1983069882439,154.0,39001,False,0.5460904359285591,False,700
CJ1,Tamarack,0,0,39000,0.0,1821,100,600,False,Max Range,1900,10600,ok,,406.0,84,1200,39001,313.1983069882439,154.0,39001,False,0.5460904359285591,False,700
CJ1,Tamarack,0,0,38000,0.0,0,100,600,False,Max Range,3440,10319,ok,,1017.0,218,2740,38003,298.7895828729851,144.0,38003,False,0.5209674826503622,False,700
CJ1,Tamarack,0,0,38000,0.0,202,100,600,False,Max Range,3440,10521,ok,,1024.0,218,2740,38006,305.03543246042204,148.0,38006,False,0.5318577034716251,False,700
CJ1,Tamarack,0,0,38000,0.0,405,100,600,False,Max Range,3316,10600,ok,,978.0,207,2616,38006,305.4461065065356,148.0,38006,False,0.5325737519427144,False,700
CJ1,Tamarack,0,0,38000,0.0,607,100,600,False,Max Range,3114,10600,ok,,897.0,189,2414,38006,305.4461065065356,149.0,38006,False,0.5325737519427144,False,700
CJ1,Tamarack,0,0,38000,0.0,809,100,600,False,Max Range,2912,10600,ok,,814.0,171,2212,38006,305.4461065065356,149.0,38006,False,0.5325737519427144,False,700
CJ1,Tamarack,0,0,38000,0.0,1012,100,600,False,Max Range,2709,10600,ok,,730.0,153,2009,38006,305.4461065065356,149.0,38006,False,0.5325737519427144,False,700
CJ1,Tamarack,0,0,38000,0.0,1214,100,600,False,Max Range,2507,10600,ok,,646.0,135,1807,38006,305.4461065065356,153.0,38006,False,0.5325737519427144,False,700
CJ1,Tamarack,0,0,38000,0.0,1416,100,600,False,Max Range,2305,10600,ok,,559.0,117,1605,38006,305.4461065065356,153.0,38006,False,0.5325737519427144,False,700
CJ1,Tamarack,0,0,38000,0.0,1619,100,600,False,Max Range,2102,10600,ok,,472.0,99,1402,38006,305.4461065065356,153.0,38006,False,0.5325737519427144,False,700
CJ1,Tamarack,0,0,38000,0.0,1821,100,600,False,Max Range,1900,10600,ok,,385.0,81,1200,38006,305.4461065065356,154.0,38006,False,0.5325737519427144,False,700
CJ1,Tamarack,0,0,37000,0.0,0,100,600,False,Max Range,3440,10319,ok,,948.0,208,2740,37002,290.56471166731257,146.0,37002,False,0.5066266532079777,False,700
CJ1,Tamarack,0,0,37000,0.0,202,100,600,False,Max Range,3440,10521,ok,,956.0,208,2740,37001,296.9970004969324,147.0,37001,False,0.5178419482227026,False,700
CJ1,Tamarack,0,0,37000,0.0,405,100,600,False,Max Range,3316,10600,ok,,913.0,198,2616,37001,297.4175560264982,148.0,37001,False,0.5185752259810698,False,700
CJ1,Tamarack,0,0,37000,0.0,607,100,600,False,Max Range,3114,10600,ok,,837.0,181,2414,37001,297.4175560264982,148.0,37001,False,0.5185752259810698,False,700
CJ1,Tamarack,0,0,37000,0.0,809,100,600,False,Max Range,2912,10600,ok,,762.0,164,2212,37001,297.4175560264982,148.0,37001,False,0.5185752259810698,False,700
CJ1,Tamarack,0,0,37000,0.0,1012,100,600,False,Max Range,2709,10600,ok,,685.0,147,2009,37001,297.4175560264982,152.0,37001,False,0.5185752259810698,False,700
CJ1,Tamarack,0,0,37000,0.0,1214,100,600,False,Max Range,2507,10600,ok,,606.0,130,1807,37001,297.4175560264982,152.0,37001,False,0.5185752259810698,False,700
CJ1,Tamarack,0,0,37000,0.0,1416,100,600,False,Max Range,2305,10600,ok,,527.0,113,1605,37001,297.4175560264982,152.0,37001,False,0.5185752259810698,False,700
CJ1,Tamarack,0,0,37000,0.0,1619,100,600,False,Max Range,2102,10600,ok,,446.0,96,1402,37001,297.4175560264982,153.0,37001,False,0.5185752259810698,False,700
CJ1,Tamarack,0,0,37000,0.0,1821,100,600,False,Max Range,1900,10600,ok,,365.0,79,1200,37001,297.4175560264982,153.0,37001,False,0.5185752259810698,False,700
CJ1,Tamarack,0,0,36000,0.0,0,100,600,False,Max Range,3440,10319,ok,,870.0,201,2740,36003,278.2103132291616,138.0,36003,False,0.48508560819531044,False,700
CJ1,Tamarack,0,0,36000,0.0,202,100,600,False,Max Range,3440,10521,ok,,878.0,201,2740,36001,279.35169119648333,139.0,36001,False,0.4870757070490611,False,700
CJ1,Tamarack,0,0,36000,0.0,405,100,600,False,Max Range,3316,10600,ok,,840.0,191,2616,36006,279.79369307581766,143.0,36006,False,0.4878463785168861,False,700
CJ1,Tamarack,0,0,36000,0.0,607,100,600,False,Max Range,3114,10600,ok,,772.0,175,2414,36006,279.79369307581766,143.0,36006,False,0.4878463785168861,False,700
CJ1,Tamarack,0,0,36000,0.0,809,100,600,False,Max Range,2912,10600,ok,,702.0,158,2212,36006,279.79369307581766,144.0,36006,False,0.4878463785168861,False,700
CJ1,Tamarack,0,0,36000,0.0,1012,100,600,False,Max Range,2709,10600,ok,,632.0,142,2009,36006,279.79369307581766,144.0,36006,False,0.4878463785168861,False,700
CJ1,Tamarack,0,0,36000,0.0,1214,100,600,False,Max Range,2507,10600,ok,,561.0,126,1807,36006,279.79369307581766,145.0,36006,False,0.4878463785168861,False,700
CJ1,Tamarack,0,0,36000,0.0,1416,100,600,False,Max Range,2305,10600,ok,,489.0,109,1605,36006,279.79369307581766,145.0,36006,False,0.4878463785168861,False,700
CJ1,Tamarack,0,0,36000,0.0,1619,100,600,False,Max Range,2102,10600,ok,,416.0,93,1402,36006,279.79369307581766,145.0,36006,False,0.4878463785168861,False,700
CJ1,Tamarack,0,0,36000,0.0,1821,100,600,False,Max Range,1900,10600,ok,,342.0,77,1200,36006,279.79369307581766,149.0,36006,False,0.4878463785168861,False,700
CJ1,Tamarack,0,0,35000,0.0,0,100,600,False,Max Range,3440,10319,ok,,834.0,193,2740,35006,278.3304300464791,142.0,35006,False,0.4852950430602751,False,700
CJ1,Tamarack,0,0,35000,0.0,202,100,600,False,Max Range,3440,10521,ok,,840.0,193,2740,35009,279.4744632310718,143.0,35009,False,0.4872897715327838,False,700
CJ1,Tamarack,0,0,35000,0.0,405,100,600,False,Max Range,3316,10600,ok,,804.0,183,2616,35008,279.91852550336085,147.0,35008,False,0.48806403548773825,False,700
CJ1,Tamarack,0,0,35000,0.0,607,100,600,False,Max Range,3114,10600,ok,,740.0,168,2414,35008,279.91852550336085,147.0,35008,False,0.48806403548773825,False,700
CJ1,Tamarack,0,0,35000,0.0,809,100,600,False,Max Range,2912,10600,ok,,673.0,152,2212,35008,279.91852550336085,148.0,35008,False,0.48806403548773825,False,700
