aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts
CJ1,Flatwing,0,-10,41000,0.0,0,n/p,n/p,n/p,n/p,n/p,157.23026041768358
CJ1,Flatwing,0,0,41000,0.0,0,n/p,n/p,n/p,n/p,n/p,158.27312613922967
CJ1,Flatwing,0,10,41000,0.0,0,n/p,n/p,n/p,n/p,n/p,158.51320486382144
CJ1,Flatwing,0,20,41000,0.0,0,n/p,n/p,n/p,n/p,n/p,158.9214962734422
CJ1,Flatwing,0,-10,41000,0.0,300,n/p,n/p,n/p,n/p,n/p,161.59432263067532
CJ1,Flatwing,0,0,41000,0.0,300,n/p,n/p,n/p,n/p,n/p,161.88046300439217
CJ1,Flatwing,0,10,41000,0.0,300,n/p,n/p,n/p,n/p,n/p,161.8937489242477
CJ1,Flatwing,0,20,41000,0.0,300,n/p,n/p,n/p,n/p,n/p,159.3312801948507
CJ1,Flatwing,0,-10,41000,0.0,600,n/p,n/p,n/p,n/p,n/p,162.18509363589845
CJ1,Flatwing,0,0,41000,0.0,600,n/p,n/p,n/p,n/p,n/p,162.41770920439106
CJ1,Flatwing,0,10,41000,0.0,600,n/p,n/p,n/p,n/p,n/p,162.86059376487788
CJ1,Flatwing,0,20,41000,0.0,600,n/p,n/p,n/p,n/p,n/p,159.73835645732487
CJ1,Flatwing,0,-10,41000,0.0,900,n/p,n/p,n/p,n/p,n/p,162.6874378623794
CJ1,Flatwing,0,0,41000,0.0,900,n/p,n/p,n/p,n/p,n/p,162.76945784277513
CJ1,Flatwing,0,10,41000,0.0,900,n/p,n/p,n/p,n/p,n/p,163.36254841309915
CJ1,Flatwing,0,20,41000,0.0,900,n/p,n/p,n/p,n/p,n/p,162.85867825428286
CJ1,Flatwing,0,-10,41000,0.0,1200,n/p,n/p,n/p,n/p,n/p,165.85336679266
CJ1,Flatwing,0,0,41000,0.0,1200,n/p,n/p,n/p,n/p,n/p,166.30598117249582
