aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,taxi_fuel,reserve_fuel,save_plot,initial_fuel_lb,takeoff_weight_lb,status,error_message,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts,achieved_alt_ft,altitude_limited,achieved_mach,mach_limited,reserve_fuel_calc_lb
CJ,Flatwing,0,0,10000,0.65,1056,100,600,False,2944,10400,ok,,709.0,187,2244,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.65,1267,100,600,False,2733,10400,ok,,639.0,169,2033,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.65,1478,100,600,False,2522,10400,ok,,570.0,151,1822,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.65,1689,100,600,False,2311,10400,ok,,501.0,133,1611,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.65,1900,100,600,False,2100,10400,ok,,433.0,115,1400,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.64,0,100,600,False,3440,9840,ok,,887.0,234,2740,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.64,211,100,600,False,3440,10051,ok,,882.0,232,2740,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.64,422,100,600,False,3440,10262,ok,,878.0,231,2740,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.64,633,100,600,False,3367,10400,ok,,850.0,224,2667,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.64,844,100,600,False,3156,10400,ok,,779.0,205,2456,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
