aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts
CJ1,Flatwing,0,0,41000,0.0,0,1004.6226978521729,238,2740,37001,253.53613087957862,118.50418577382732
CJ1,Flatwing,0,0,41000,0.0,167,995.420935337528,235,2740,37005,286.1954861557699,118.94578051568766
CJ1,Flatwing,0,0,41000,0.0,333,980.1396598011183,231,2740,37001,286.1954861557699,119.47595059899221
CJ1,Flatwing,0,0,41000,0.0,500,917.2021430339271,215,2600,37005,286.1954861557699,122.67096153297359
CJ1,Flatwing,0,0,41000,0.0,667,844.7419954235387,198,2433,37005,286.1954861557699,123.18977799274796
CJ1,Flatwing,0,0,41000,0.0,833,771.7107064689206,180,2267,37005,286.1954861557699,123.70596530171017
CJ1,Flatwing,0,0,41000,0.0,1000,697.4105920774441,163,2100,37005,286.1954861557699,124.2244444139977
CJ1,Flatwing,0,0,41000,0.0,1167,625.5140659576512,146,1933,37005,286.1954861557699,124.44376644851772
CJ1,Flatwing,0,0,41000,0.0,1333,564.1767936779553,131,1767,37005,286.1954861557699,124.89071657821276
CJ1,Flatwing,0,0,41000,0.0,1500,500.48394163335314,115,1600,37005,286.1954861557699,125.34057937110462
CJ1,Flatwing,0,0,40000,0.0,0,964.8409828109644,232,2740,38001,286.1954861557699,119.53897455560671
CJ1,Flatwing,0,0,40000,0.0,167,961.0055732165895,229,2740,38001,286.1954861557699,120.37429653762852
CJ1,Flatwing,0,0,40000,0.0,333,956.4951521972953,227,2740,38002,286.1954861557699,121.20086343088703
CJ1,Flatwing,0,0,40000,0.0,500,901.5844347413914,213,2600,38002,286.1954861557699,121.71948199954798
CJ1,Flatwing,0,0,40000,0.0,667,836.1663093765005,196,2433,38002,286.1954861557699,122.0811188300803
CJ1,Flatwing,0,0,40000,0.0,833,770.8712525566891,180,2267,38002,286.1954861557699,122.3242029421117
CJ1,Flatwing,0,0,40000,0.0,1000,703.1462317957728,164,2100,38002,286.1954861557699,122.56674616407547
CJ1,Flatwing,0,0,40000,0.0,1167,634.7500898712988,147,1933,38002,286.1954861557699,122.81330143751077
CJ1,Flatwing,0,0,40000,0.0,1333,566.5409041010724,131,1767,38002,286.1954861557699,125.92271599637156
CJ1,Flatwing,0,0,40000,0.0,1500,497.13168683200996,114,1600,38002,286.1954861557699,126.42541228563971
CJ1,Flatwing,0,0,39000,0.0,0,918.9323800095848,224,2740,37001,252.69128184693193,117.74889201758307
CJ1,Flatwing,0,0,39000,0.0,167,920.2519651483608,223,2740,37005,286.1954861557699,118.65683532598368
CJ1,Flatwing,0,0,39000,0.0,333,917.1331413522944,221,2740,37001,286.1954861557699,119.50167114624237
CJ1,Flatwing,0,0,39000,0.0,500,866.7205881865542,208,2600,37005,286.1954861557699,122.63132363055928
CJ1,Flatwing,0,0,39000,0.0,667,807.3128634546201,192,2433,37005,286.1954861557699,123.08622651673812
CJ1,Flatwing,0,0,39000,0.0,833,747.4164970051191,177,2267,37005,286.1954861557699,123.53910423235264
CJ1,Flatwing,0,0,39000,0.0,1000,686.3776714254606,161,2100,37005,286.1954861557699,123.99487524848564
CJ1,Flatwing,0,0,39000,0.0,1167,625.5140659576512,146,1933,37005,286.1954861557699,124.44376644851772
CJ1,Flatwing,0,0,39000,0.0,1333,564.1767936779553,131,1767,37005,286.1954861557699,124.89071657821276
CJ1,Flatwing,0,0,39000,0.0,1500,500.48394163335314,115,1600,37005,286.1954861557699,125.34057937110462
CJ1,Flatwing,0,0,38000,0.0,0,857.8022660713892,214,2740,38001,286.1954861557699,118.42865725627384
CJ1,Flatwing,0,0,38000,0.0,167,862.821769624273,213,2740,38001,286.1954861557699,119.3370101407577
CJ1,Flatwing,0,0,38000,0.0,333,868.4969301553858,213,2740,38002,286.1954861557699,120.22378625401055
CJ1,Flatwing,0,0,38000,0.0,500,823.2601616307086,200,2600,38002,286.1954861557699,120.762873108574
CJ1,Flatwing,0,0,38000,0.0,667,768.2427786736006,186,2433,38002,286.1954861557699,121.2301601274369
CJ1,Flatwing,0,0,38000,0.0,833,712.7750713576368,171,2267,38002,286.1954861557699,121.69535646589325
CJ1,Flatwing,0,0,38000,0.0,1000,656.2165275644254,157,2100,38002,286.1954861557699,122.16380261696663
CJ1,Flatwing,0,0,38000,0.0,1167,599.8572128624904,142,1933,38002,286.1954861557699,122.62488108749328
CJ1,Flatwing,0,0,38000,0.0,1333,542.4060880618501,127,1767,38002,286.1954861557699,125.74950709870078
CJ1,Flatwing,0,0,38000,0.0,1500,485.1732388767101,113,1600,38002,286.1954861557699,126.19213993406328
CJ1,Flatwing,0,0,37000,0.0,0,801.1583782446951,204,2740,37001,286.1954861557699,119.02596911402719
CJ1,Flatwing,0,0,37000,0.0,167,806.9169124516645,204,2740,37005,286.1954861557699,119.92979854197486
CJ1,Flatwing,0,0,37000,0.0,333,811.8751803067402,203,2740,37001,286.1954861557699,120.82182383852677
CJ1,Flatwing,0,0,37000,0.0,500,770.0083024629155,192,2600,37005,286.1954861557699,121.35898505126795
CJ1,Flatwing,0,0,37000,0.0,667,718.5962384174251,178,2433,37005,286.1954861557699,121.82768997692207
CJ1,Flatwing,0,0,37000,0.0,833,667.3897338665024,164,2267,37005,286.1954861557699,122.28866102393741
CJ1,Flatwing,0,0,37000,0.0,1000,615.1442891922369,150,2100,37005,286.1954861557699,122.75317113749031
CJ1,Flatwing,0,0,37000,0.0,1167,562.4861948936842,136,1933,37005,286.1954861557699,123.21561490669154
CJ1,Flatwing,0,0,37000,0.0,1333,509.419673698159,123,1767,37005,286.1954861557699,123.67602164695278
CJ1,Flatwing,0,0,37000,0.0,1500,455.9488263855446,109,1600,37005,286.1954861557699,124.1344188515979
CJ1,Flatwing,0,0,36000,0.0,0,737.312080720501,197,2740,36004,286.1954861557699,112.42195474242362
CJ1,Flatwing,0,0,36000,0.0,167,742.8836946341903,197,2740,36005,286.1954861557699,116.44594374128017
CJ1,Flatwing,0,0,36000,0.0,333,748.3638041177197,197,2740,36001,286.1954861557699,117.31148267005213
CJ1,Flatwing,0,0,36000,0.0,500,711.1006340862849,186,2600,36000,286.1954861557699,117.82976122085697
CJ1,Flatwing,0,0,36000,0.0,667,665.099427613039,172,2433,36000,286.1954861557699,118.27806973543045
CJ1,Flatwing,0,0,36000,0.0,833,619.2835218606657,159,2267,36000,286.1954861557699,118.71876149907087
CJ1,Flatwing,0,0,36000,0.0,1000,572.4972177236301,146,2100,36000,286.1954861557699,119.16302152200765
CJ1,Flatwing,0,0,36000,0.0,1167,525.9141772937063,133,1933,36000,286.1954861557699,119.59977077931259
CJ1,Flatwing,0,0,36000,0.0,1333,477.1493386456201,119,1767,36000,286.1954861557699,120.040093836306
CJ1,Flatwing,0,0,36000,0.0,1500,427.95211676120573,106,1600,36000,286.1954861557699,120.47847663840346
CJ1,Flatwing,0,0,35000,0.0,0,704.8863082991933,189,2740,35004,286.1954861557699,115.52346974109183
CJ1,Flatwing,0,0,35000,0.0,167,710.3343723369244,189,2740,35003,286.1954861557699,119.66344567530318
CJ1,Flatwing,0,0,35000,0.0,333,715.7955486933446,189,2740,35006,286.1954861557699,120.5335060680014
CJ1,Flatwing,0,0,35000,0.0,500,680.121605555546,178,2600,35005,286.1954861557699,121.06887925849438
CJ1,Flatwing,0,0,35000,0.0,667,636.9940633388755,165,2433,35005,286.1954861557699,121.5220186726062
CJ1,Flatwing,0,0,35000,0.0,833,593.4995083615585,153,2267,35005,286.1954861557699,121.9731061721857
CJ1,Flatwing,0,0,35000,0.0,1000,549.0546241093195,140,2100,35005,286.1954861557699,122.42814484752355
CJ1,Flatwing,0,0,35000,0.0,1167,504.24079241445656,128,1933,35005,286.1954861557699,122.8811352582432
CJ1,Flatwing,0,0,35000,0.0,1333,458.52854284926525,115,1767,35005,286.1954861557699,123.3261851331481
CJ1,Flatwing,0,0,35000,0.0,1500,411.794799684844,102,1600,35005,286.1954861557699,123.77518956907068
CJ1,Flatwing,0,0,34000,0.0,0,668.6753940414901,181,2740,34006,286.9518596601384,117.29751797688071
CJ1,Flatwing,0,0,34000,0.0,167,673.4638565367139,181,2740,34001,286.9591250666303,118.23923004244884
CJ1,Flatwing,0,0,34000,0.0,333,678.9323233616752,181,2740,34003,286.9554244760949,119.15796047089032
CJ1,Flatwing,0,0,34000,0.0,500,645.6737654871673,171,2600,34000,286.9608090762095,122.99698001150367
CJ1,Flatwing,0,0,34000,0.0,667,604.6185288646448,159,2433,34000,286.9608090762095,123.45887720800562
CJ1,Flatwing,0,0,34000,0.0,833,563.2116216092734,147,2267,34000,286.9608090762095,123.91865541288007
CJ1,Flatwing,0,0,34000,0.0,1000,521.4568196207736,135,2100,34000,286.9608090762095,124.37634439573856
CJ1,Flatwing,0,0,34000,0.0,1167,479.35778519569806,123,1933,34000,286.9608090762095,124.83197325132576
CJ1,Flatwing,0,0,34000,0.0,1333,436.918072557277,111,1767,34000,286.9608090762095,125.2855704208308
CJ1,Flatwing,0,0,34000,0.0,1500,393.46968695891553,99,1600,34000,286.9608090762095,125.73716371233994
CJ1,Flatwing,0,0,33000,0.0,0,628.1812025940849,174,2740,33004,288.48021369778604,117.78502769873882
CJ1,Flatwing,0,0,33000,0.0,167,633.2052367265646,174,2740,33007,288.4751771242067,118.72261873801138
CJ1,Flatwing,0,0,33000,0.0,333,637.9687149514189,173,2740,33001,288.4847023043125,119.64844751362583
CJ1,Flatwing,0,0,33000,0.0,500,606.9963676803483,164,2600,33003,288.48115821118375,120.19440686466223
CJ1,Flatwing,0,0,33000,0.0,667,568.3047172530966,152,2433,33003,288.48115821118375,120.67246444821643
CJ1,Flatwing,0,0,33000,0.0,833,529.8491900505115,141,2267,33003,288.48115821118375,121.14141521519684
CJ1,Flatwing,0,0,33000,0.0,1000,490.5022925401289,130,2100,33003,288.48115821118375,121.61508294683134
CJ1,Flatwing,0,0,33000,0.0,1167,451.40789255535515,118,1933,33003,288.48115821118375,122.07976840493379
CJ1,Flatwing,0,0,33000,0.0,1333,411.41949753516604,107,1767,33003,288.48115821118375,125.93360824265453
CJ1,Flatwing,0,0,33000,0.0,1500,371.69937469603593,95,1600,33003,288.48115821118375,126.37956942267392
CJ1,Tamarack,0,0,41000,0.0,0,1001.423927812249,253,2740,41004,274.7249206090326,108.19878451969683
CJ1,Tamarack,0,0,41000,0.0,202,1008.3322441459384,252,2740,41001,274.7249206090326,111.73917127474749
CJ1,Tamarack,0,0,41000,0.0,405,962.5364543122257,239,2616,40900,250.03693827751087,112.4232948906394
CJ1,Tamarack,0,0,41000,0.0,607,883.3952874862747,218,2414,40900,250.03693827751087,112.98447733058703
CJ1,Tamarack,0,0,41000,0.0,809,803.3727904120634,196,2212,40900,250.03693827751087,113.5427043338363
CJ1,Tamarack,0,0,41000,0.0,1012,721.839571294891,175,2009,40900,250.03693827751087,114.10238611489149
CJ1,Tamarack,0,0,41000,0.0,1214,640.0248641566892,154,1807,40900,250.03693827751087,114.65482594852367
CJ1,Tamarack,0,0,41000,0.0,1416,555.0034795930311,133,1605,40900,250.03693827751087,115.20877137708807
CJ1,Tamarack,0,0,41000,0.0,1619,469.1559335045609,111,1402,40900,250.03693827751087,115.75990770804552
CJ1,Tamarack,0,0,41000,0.0,1821,382.49172435173296,90,1200,40900,250.03693827751087,116.30828033577997
CJ1,Tamarack,0,0,40000,0.0,0,919.1355678461365,239,2740,40005,274.7249206090326,108.47753183224484
CJ1,Tamarack,0,0,40000,0.0,202,926.0050256187785,238,2740,40002,274.7249206090326,109.60112266458484
CJ1,Tamarack,0,0,40000,0.0,405,884.9017874105165,225,2616,40000,274.7249206090326,110.39033637091498
CJ1,Tamarack,0,0,40000,0.0,607,813.2311828031208,206,2414,40000,274.7249206090326,110.96235869968189
