aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts
CJ1,Flatwing,0,0,41000,0.68,0,1248.5489619312866,209,2740,37001,381.30161907681776,201.31165389014285
CJ1,Flatwing,0,20,41000,0.68,0,1287.7425268877064,215,2740,35002,380.5112412034098,197.78919434238156
CJ1,Flatwing,0,0,41000,0.68,300,1234.4154262110276,208,2740,37000,379.6018589512518,200.2146131906869
CJ1,Flatwing,0,20,41000,0.68,300,1272.7282449385527,214,2740,35001,378.69610560391453,196.65492423459804
CJ1,Flatwing,0,0,41000,0.68,600,1103.077183916685,187,2500,37005,377.78023914487824,199.45274805995894
CJ1,Flatwing,0,20,41000,0.68,600,1138.4897103151602,193,2500,35003,376.75128254638355,195.86721200727175
CJ1,Flatwing,0,0,41000,0.68,900,942.9307008217543,162,2200,37005,375.84180284196884,198.795681079603
CJ1,Flatwing,0,20,41000,0.68,900,974.6359184425963,167,2200,35003,374.66983785605515,195.16889910975516
CJ1,Flatwing,0,0,41000,0.68,1200,783.6359222981026,136,1900,37005,373.7712965561792,198.11608078688917
CJ1,Flatwing,0,20,41000,0.68,1200,811.7217783091388,141,1900,35003,372.4408444197181,194.44545270304314
CJ1,Flatwing,0,0,41000,0.68,1500,625.2513884913086,111,1600,37005,371.5571606854021,197.4128687555484
CJ1,Flatwing,0,20,41000,0.68,1500,649.8146227724338,115,1600,35003,370.05032635375903,193.69556773196607
CJ1,Flatwing,0,0,41000,0.67,0,1248.5489619312866,209,2740,37001,381.30161907681776,201.31165389014285
CJ1,Flatwing,0,20,41000,0.67,0,1287.7425268877064,215,2740,35002,380.5112412034098,197.78919434238156
CJ1,Flatwing,0,0,41000,0.67,300,1234.4154262110276,208,2740,37000,379.6018589512518,200.2146131906869
CJ1,Flatwing,0,20,41000,0.67,300,1272.7282449385527,214,2740,35001,378.69610560391453,196.65492423459804
CJ1,Flatwing,0,0,41000,0.67,600,1103.077183916685,187,2500,37005,377.78023914487824,199.45274805995894
CJ1,Flatwing,0,20,41000,0.67,600,1138.4897103151602,193,2500,35003,376.75128254638355,195.86721200727175
CJ1,Flatwing,0,0,41000,0.67,900,942.9307008217543,162,2200,37005,375.84180284196884,198.795681079603
CJ1,Flatwing,0,20,41000,0.67,900,974.6359184425963,167,2200,35003,374.66983785605515,195.16889910975516
CJ1,Flatwing,0,0,41000,0.67,1200,783.6359222981026,136,1900,37005,373.7712965561792,198.11608078688917
CJ1,Flatwing,0,20,41000,0.67,1200,811.7217783091388,141,1900,35003,372.4408444197181,194.44545270304314
CJ1,Flatwing,0,0,41000,0.67,1500,625.2513884913086,111,1600,37005,371.5571606854021,197.4128687555484
CJ1,Flatwing,0,20,41000,0.67,1500,649.8146227724338,115,1600,35003,370.05032635375903,193.69556773196607
CJ1,Flatwing,0,0,41000,0.66,0,1249.6984538760241,209,2740,37001,378.5286630423306,201.31930681026293
CJ1,Flatwing,0,20,41000,0.66,0,1288.3217748987045,215,2740,35002,378.5286630423306,197.79314482298167
CJ1,Flatwing,0,0,41000,0.66,300,1234.2794677343777,208,2740,37000,378.5286630423306,200.2146131906869
CJ1,Flatwing,0,20,41000,0.66,300,1272.7252336165739,214,2740,35001,378.5286630423306,196.65492423459804
CJ1,Flatwing,0,0,41000,0.66,600,1103.077183916685,187,2500,37005,377.78023914487824,199.45274805995894
CJ1,Flatwing,0,20,41000,0.66,600,1138.4897103151602,193,2500,35003,376.75128254638355,195.86721200727175
CJ1,Flatwing,0,0,41000,0.66,900,942.9307008217543,162,2200,37005,375.84180284196884,198.795681079603
CJ1,Flatwing,0,20,41000,0.66,900,974.6359184425963,167,2200,35003,374.66983785605515,195.16889910975516
CJ1,Flatwing,0,0,41000,0.66,1200,783.6359222981026,136,1900,37005,373.7712965561792,198.11608078688917
CJ1,Flatwing,0,20,41000,0.66,1200,811.7217783091388,141,1900,35003,372.4408444197181,194.44545270304314
CJ1,Flatwing,0,0,41000,0.66,1500,625.2513884913086,111,1600,37005,371.5571606854021,197.4128687555484
CJ1,Flatwing,0,20,41000,0.66,1500,649.8146227724338,115,1600,35003,370.05032635375903,193.69556773196607
CJ1,Flatwing,0,0,41000,0.65,0,1255.6553541096412,211,2740,37001,372.793380268962,199.7209443848482
CJ1,Flatwing,0,20,41000,0.65,0,1292.39810350161,217,2740,35002,372.793380268962,196.94596571218153
CJ1,Flatwing,0,0,41000,0.65,300,1238.5595357638888,209,2740,37000,372.793380268962,199.7260370219055
CJ1,Flatwing,0,20,41000,0.65,300,1275.168755222797,215,2740,35001,372.793380268962,196.6801058082598
CJ1,Flatwing,0,0,41000,0.65,600,1105.5953433730874,188,2500,37005,372.793380268962,199.47385168759587
CJ1,Flatwing,0,20,41000,0.65,600,1139.9747808173536,194,2500,35003,372.793380268962,195.8803193713184
CJ1,Flatwing,0,0,41000,0.65,900,944.051545256535,162,2200,37005,372.793380268962,198.80441329301152
CJ1,Flatwing,0,20,41000,0.65,900,975.3243711985597,167,2200,35003,372.793380268962,195.1734246588888
CJ1,Flatwing,0,0,41000,0.65,1200,783.5432843073963,136,1900,37005,372.793380268962,198.11608078688917
CJ1,Flatwing,0,20,41000,0.65,1200,811.7217783091388,141,1900,35003,372.4408444197181,194.44545270304314
CJ1,Flatwing,0,0,41000,0.65,1500,625.2513884913086,111,1600,37005,371.5571606854021,197.4128687555484
CJ1,Flatwing,0,20,41000,0.65,1500,649.8146227724338,115,1600,35003,370.05032635375903,193.69556773196607
CJ1,Flatwing,0,0,41000,0.64,0,1264.09115862975,215,2740,37001,367.0580974955933,196.41036844677734
CJ1,Flatwing,0,20,41000,0.64,0,1301.0598614407243,221,2740,35002,367.0580974955933,193.6898426078975
